latitude,longitude,rain_season_mean,rain_season_sd,rain_season_min,rain_season_max,rain_14d,tmin_season_mean,tmin_season_sd,tmin_season_min,tmin_season_max,tmin_14d,tmax_season_mean,tmax_season_sd,tmax_season_min,tmax_season_max,tmax_14d,wind_season_mean,wind_season_sd,wind_season_min,wind_season_max,wind_14d,solar_season_mean,solar_season_sd,solar_season_min,solar_season_max,solar_14d,rh_season_mean,rh_season_sd,rh_season_min,rh_season_max,rh_14d,rain_season_total_mm,rain_season_total_sd,rain_m01_mean,rain_m01_sd,tmin_m01_mean,tmin_m01_sd,tmax_m01_mean,tmax_m01_sd,wind_m01_mean,wind_m01_sd,solar_m01_mean,solar_m01_sd,rh_m01_mean,rh_m01_sd,rain_m02_mean,rain_m02_sd,tmin_m02_mean,tmin_m02_sd,tmax_m02_mean,tmax_m02_sd,wind_m02_mean,wind_m02_sd,solar_m02_mean,solar_m02_sd,rh_m02_mean,rh_m02_sd,rain_m03_mean,rain_m03_sd,tmin_m03_mean,tmin_m03_sd,tmax_m03_mean,tmax_m03_sd,wind_m03_mean,wind_m03_sd,solar_m03_mean,solar_m03_sd,rh_m03_mean,rh_m03_sd,rain_m04_mean,rain_m04_sd,tmin_m04_mean,tmin_m04_sd,tmax_m04_mean,tmax_m04_sd,wind_m04_mean,wind_m04_sd,solar_m04_mean,solar_m04_sd,rh_m04_mean,rh_m04_sd,rain_m05_mean,rain_m05_sd,tmin_m05_mean,tmin_m05_sd,tmax_m05_mean,tmax_m05_sd,wind_m05_mean,wind_m05_sd,solar_m05_mean,solar_m05_sd,rh_m05_mean,rh_m05_sd,rain_m06_mean,rain_m06_sd,tmin_m06_mean,tmin_m06_sd,tmax_m06_mean,tmax_m06_sd,wind_m06_mean,wind_m06_sd,solar_m06_mean,solar_m06_sd,rh_m06_mean,rh_m06_sd,rain_m07_mean,rain_m07_sd,tmin_m07_mean,tmin_m07_sd,tmax_m07_mean,tmax_m07_sd,wind_m07_mean,wind_m07_sd,solar_m07_mean,solar_m07_sd,rh_m07_mean,rh_m07_sd,rain_m08_mean,rain_m08_sd,tmin_m08_mean,tmin_m08_sd,tmax_m08_mean,tmax_m08_sd,wind_m08_mean,wind_m08_sd,solar_m08_mean,solar_m08_sd,rh_m08_mean,rh_m08_sd,rain_m09_mean,rain_m09_sd,tmin_m09_mean,tmin_m09_sd,tmax_m09_mean,tmax_m09_sd,wind_m09_mean,wind_m09_sd,solar_m09_mean,solar_m09_sd,rh_m09_mean,rh_m09_sd,rain_m10_mean,rain_m10_sd,tmin_m10_mean,tmin_m10_sd,tmax_m10_mean,tmax_m10_sd,wind_m10_mean,wind_m10_sd,solar_m10_mean,solar_m10_sd,rh_m10_mean,rh_m10_sd,rain_m11_mean,rain_m11_sd,tmin_m11_mean,tmin_m11_sd,tmax_m11_mean,tmax_m11_sd,wind_m11_mean,wind_m11_sd,solar_m11_mean,solar_m11_sd,rh_m11_mean,rh_m11_sd,rain_m12_mean,rain_m12_sd,tmin_m12_mean,tmin_m12_sd,tmax_m12_mean,tmax_m12_sd,wind_m12_mean,wind_m12_sd,solar_m12_mean,solar_m12_sd,rh_m12_mean,rh_m12_sd
30.151679,74.245236,2.058,1.606,0.000,12.540,4.848,23.207,1.473,12.720,30.900,29.271,42.605,2.005,34.760,49.020,38.769,2.784,0.325,1.700,4.230,3.389,20.224,1.230,15.220,26.300,16.677,45.083,10.915,14.910,79.650,56.145,315.03,110.32,0.417,0.443,2.844,1.647,25.804,1.649,2.270,0.225,10.995,1.595,40.514,8.893,0.531,0.614,4.479,1.859,30.907,2.380,2.498,0.160,15.463,1.147,39.566,9.974,0.531,0.659,9.843,2.676,38.337,2.320,2.617,0.199,19.853,1.091,32.893,11.755,0.373,0.311,15.687,1.942,43.830,1.801,2.824,0.212,23.443,0.927,24.411,8.798,0.681,0.600,22.038,2.523,47.202,1.294,3.151,0.441,24.983,1.104,22.430,5.488,1.861,1.047,25.904,1.781,46.997,1.319,3.384,0.407,23.278,1.335,33.371,7.322,3.423,2.479,26.882,1.288,44.632,1.896,3.071,0.348,20.478,1.420,50.151,10.475,2.628,1.667,25.774,1.337,41.995,2.402,2.918,0.310,20.519,1.390,54.528,11.866,2.047,1.615,21.675,1.470,40.794,2.518,2.485,0.339,19.650,0.990,51.087,11.994,0.330,0.518,15.802,1.438,38.609,1.631,2.062,0.182,17.193,0.926,36.279,12.151,0.237,0.830,9.953,1.691,33.615,1.733,2.183,0.187,13.335,1.070,31.160,9.783,0.148,0.174,4.685,1.755,28.177,1.672,2.217,0.209,11.055,0.911,33.220,9.850
30.171074,74.224606,2.058,1.606,0.000,12.540,4.848,23.207,1.473,12.720,30.900,29.271,42.605,2.005,34.760,49.020,38.769,2.784,0.325,1.700,4.230,3.389,20.224,1.230,15.220,26.300,16.677,45.083,10.915,14.910,79.650,56.145,315.03,110.32,0.417,0.443,2.844,1.647,25.804,1.649,2.270,0.225,10.995,1.595,40.514,8.893,0.531,0.614,4.479,1.859,30.907,2.380,2.498,0.160,15.463,1.147,39.566,9.974,0.531,0.659,9.843,2.676,38.337,2.320,2.617,0.199,19.853,1.091,32.893,11.755,0.373,0.311,15.687,1.942,43.830,1.801,2.824,0.212,23.443,0.927,24.411,8.798,0.681,0.600,22.038,2.523,47.202,1.294,3.151,0.441,24.983,1.104,22.430,5.488,1.861,1.047,25.904,1.781,46.997,1.319,3.384,0.407,23.278,1.335,33.371,7.322,3.423,2.479,26.882,1.288,44.632,1.896,3.071,0.348,20.478,1.420,50.151,10.475,2.628,1.667,25.774,1.337,41.995,2.402,2.918,0.310,20.519,1.390,54.528,11.866,2.047,1.615,21.675,1.470,40.794,2.518,2.485,0.339,19.650,0.990,51.087,11.994,0.330,0.518,15.802,1.438,38.609,1.631,2.062,0.182,17.193,0.926,36.279,12.151,0.237,0.830,9.953,1.691,33.615,1.733,2.183,0.187,13.335,1.070,31.160,9.783,0.148,0.174,4.685,1.755,28.177,1.672,2.217,0.209,11.055,0.911,33.220,9.850
30.174840,74.360432,2.058,1.606,0.000,12.540,4.848,23.207,1.473,12.720,30.900,29.271,42.605,2.005,34.760,49.020,38.769,2.784,0.325,1.700,4.230,3.389,20.224,1.230,15.220,26.300,16.677,45.083,10.915,14.910,79.650,56.145,315.03,110.32,0.417,0.443,2.844,1.647,25.804,1.649,2.270,0.225,10.995,1.595,40.514,8.893,0.531,0.614,4.479,1.859,30.907,2.380,2.498,0.160,15.463,1.147,39.566,9.974,0.531,0.659,9.843,2.676,38.337,2.320,2.617,0.199,19.853,1.091,32.893,11.755,0.373,0.311,15.687,1.942,43.830,1.801,2.824,0.212,23.443,0.927,24.411,8.798,0.681,0.600,22.038,2.523,47.202,1.294,3.151,0.441,24.983,1.104,22.430,5.488,1.861,1.047,25.904,1.781,46.997,1.319,3.384,0.407,23.278,1.335,33.371,7.322,3.423,2.479,26.882,1.288,44.632,1.896,3.071,0.348,20.478,1.420,50.151,10.475,2.628,1.667,25.774,1.337,41.995,2.402,2.918,0.310,20.519,1.390,54.528,11.866,2.047,1.615,21.675,1.470,40.794,2.518,2.485,0.339,19.650,0.990,51.087,11.994,0.330,0.518,15.802,1.438,38.609,1.631,2.062,0.182,17.193,0.926,36.279,12.151,0.237,0.830,9.953,1.691,33.615,1.733,2.183,0.187,13.335,1.070,31.160,9.783,0.148,0.174,4.685,1.755,28.177,1.672,2.217,0.209,11.055,0.911,33.220,9.850
30.200510,75.021143,2.430,1.624,0.000,11.280,5.050,22.800,1.443,12.410,30.450,28.648,41.959,2.140,34.900,49.540,38.114,2.698,0.308,1.710,4.280,3.447,19.712,1.268,14.510,26.370,17.607,48.528,11.050,16.670,79.910,58.564,371.99,111.44,0.496,0.496,2.544,1.651,25.659,1.765,2.430,0.233,10.913,1.590,42.472,8.904,0.625,0.688,4.368,1.737,30.619,2.391,2.622,0.170,15.319,1.208,41.156,10.164,0.581,0.674,9.458,2.556,38.111,2.372,2.712,0.215,19.815,1.062,34.045,12.016,0.420,0.357,15.627,1.919,43.608,1.828,2.885,0.232,23.312,0.954,24.810,8.854,0.813,0.615,21.894,2.387,47.068,1.219,3.157,0.402,24.765,1.185,23.117,5.873,2.157,1.206,25.559,1.758,46.786,1.458,3.301,0.409,23.011,1.388,34.813,7.648,3.933,2.369,26.541,1.294,44.083,2.194,2.944,0.335,19.664,1.428,53.530,10.814,3.197,1.700,25.228,1.295,41.131,2.569,2.774,0.275,19.821,1.392,59.237,11.598,2.461,1.677,21.192,1.452,39.900,2.491,2.384,0.290,19.045,1.095,55.420,11.776,0.400,0.653,15.481,1.366,37.892,1.776,2.089,0.185,17.017,0.967,39.642,12.723,0.143,0.293,9.602,1.457,33.110,1.796,2.287,0.191,13.286,1.051,33.602,10.606,0.178,0.211,4.337,1.662,28.062,1.639,2.343,0.233,11.013,0.885,35.007,10.213
30.209890,74.233078,2.058,1.606,0.000,12.540,4.848,23.207,1.473,12.720,30.900,29.271,42.605,2.005,34.760,49.020,38.769,2.784,0.325,1.700,4.230,3.389,20.224,1.230,15.220,26.300,16.677,45.083,10.915,14.910,79.650,56.145,315.03,110.32,0.417,0.443,2.844,1.647,25.804,1.649,2.270,0.225,10.995,1.595,40.514,8.893,0.531,0.614,4.479,1.859,30.907,2.380,2.498,0.160,15.463,1.147,39.566,9.974,0.531,0.659,9.843,2.676,38.337,2.320,2.617,0.199,19.853,1.091,32.893,11.755,0.373,0.311,15.687,1.942,43.830,1.801,2.824,0.212,23.443,0.927,24.411,8.798,0.681,0.600,22.038,2.523,47.202,1.294,3.151,0.441,24.983,1.104,22.430,5.488,1.861,1.047,25.904,1.781,46.997,1.319,3.384,0.407,23.278,1.335,33.371,7.322,3.423,2.479,26.882,1.288,44.632,1.896,3.071,0.348,20.478,1.420,50.151,10.475,2.628,1.667,25.774,1.337,41.995,2.402,2.918,0.310,20.519,1.390,54.528,11.866,2.047,1.615,21.675,1.470,40.794,2.518,2.485,0.339,19.650,0.990,51.087,11.994,0.330,0.518,15.802,1.438,38.609,1.631,2.062,0.182,17.193,0.926,36.279,12.151,0.237,0.830,9.953,1.691,33.615,1.733,2.183,0.187,13.335,1.070,31.160,9.783,0.148,0.174,4.685,1.755,28.177,1.672,2.217,0.209,11.055,0.911,33.220,9.850
30.212905,74.345415,2.058,1.606,0.000,12.540,4.848,23.207,1.473,12.720,30.900,29.271,42.605,2.005,34.760,49.020,38.769,2.784,0.325,1.700,4.230,3.389,20.224,1.230,15.220,26.300,16.677,45.083,10.915,14.910,79.650,56.145,315.03,110.32,0.417,0.443,2.844,1.647,25.804,1.649,2.270,0.225,10.995,1.595,40.514,8.893,0.531,0.614,4.479,1.859,30.907,2.380,2.498,0.160,15.463,1.147,39.566,9.974,0.531,0.659,9.843,2.676,38.337,2.320,2.617,0.199,19.853,1.091,32.893,11.755,0.373,0.311,15.687,1.942,43.830,1.801,2.824,0.212,23.443,0.927,24.411,8.798,0.681,0.600,22.038,2.523,47.202,1.294,3.151,0.441,24.983,1.104,22.430,5.488,1.861,1.047,25.904,1.781,46.997,1.319,3.384,0.407,23.278,1.335,33.371,7.322,3.423,2.479,26.882,1.288,44.632,1.896,3.071,0.348,20.478,1.420,50.151,10.475,2.628,1.667,25.774,1.337,41.995,2.402,2.918,0.310,20.519,1.390,54.528,11.866,2.047,1.615,21.675,1.470,40.794,2.518,2.485,0.339,19.650,0.990,51.087,11.994,0.330,0.518,15.802,1.438,38.609,1.631,2.062,0.182,17.193,0.926,36.279,12.151,0.237,0.830,9.953,1.691,33.615,1.733,2.183,0.187,13.335,1.070,31.160,9.783,0.148,0.174,4.685,1.755,28.177,1.672,2.217,0.209,11.055,0.911,33.220,9.850
30.222530,75.093435,2.430,1.624,0.000,11.280,5.050,22.800,1.443,12.410,30.450,28.648,41.959,2.140,34.900,49.540,38.114,2.698,0.308,1.710,4.280,3.447,19.712,1.268,14.510,26.370,17.607,48.528,11.050,16.670,79.910,58.564,371.99,111.44,0.496,0.496,2.544,1.651,25.659,1.765,2.430,0.233,10.913,1.590,42.472,8.904,0.625,0.688,4.368,1.737,30.619,2.391,2.622,0.170,15.319,1.208,41.156,10.164,0.581,0.674,9.458,2.556,38.111,2.372,2.712,0.215,19.815,1.062,34.045,12.016,0.420,0.357,15.627,1.919,43.608,1.828,2.885,0.232,23.312,0.954,24.810,8.854,0.813,0.615,21.894,2.387,47.068,1.219,3.157,0.402,24.765,1.185,23.117,5.873,2.157,1.206,25.559,1.758,46.786,1.458,3.301,0.409,23.011,1.388,34.813,7.648,3.933,2.369,26.541,1.294,44.083,2.194,2.944,0.335,19.664,1.428,53.530,10.814,3.197,1.700,25.228,1.295,41.131,2.569,2.774,0.275,19.821,1.392,59.237,11.598,2.461,1.677,21.192,1.452,39.900,2.491,2.384,0.290,19.045,1.095,55.420,11.776,0.400,0.653,15.481,1.366,37.892,1.776,2.089,0.185,17.017,0.967,39.642,12.723,0.143,0.293,9.602,1.457,33.110,1.796,2.287,0.191,13.286,1.051,33.602,10.606,0.178,0.211,4.337,1.662,28.062,1.639,2.343,0.233,11.013,0.885,35.007,10.213
30.250058,75.092867,2.696,1.756,0.000,11.100,5.291,22.684,1.456,12.670,29.910,28.352,41.816,2.231,34.330,50.120,37.785,2.490,0.264,1.730,3.850,3.210,19.712,1.268,14.510,26.370,17.607,48.758,11.092,17.550,81.330,59.300,413.06,120.46,0.602,0.589,2.257,1.638,25.225,1.895,2.413,0.228,10.913,1.590,43.951,9.059,0.728,0.735,4.226,1.693,30.015,2.472,2.620,0.191,15.319,1.208,42.968,9.724,0.664,0.753,9.161,2.472,37.732,2.291,2.719,0.227,19.815,1.062,35.628,12.146,0.459,0.353,15.216,1.985,43.488,1.973,2.843,0.241,23.312,0.954,26.297,9.271,0.702,0.524,21.802,2.469,47.218,1.184,3.018,0.349,24.765,1.185,22.738,5.731,2.315,1.312,25.693,1.815,47.121,1.548,3.024,0.349,23.011,1.388,33.589,7.676,4.405,2.446,26.518,1.240,44.203,2.334,2.681,0.292,19.664,1.428,53.424,10.897,3.789,2.050,24.999,1.298,40.882,2.741,2.522,0.198,19.821,1.392,59.967,11.635,2.576,1.783,21.036,1.548,39.438,2.544,2.180,0.254,19.045,1.095,55.909,11.759,0.397,0.570,15.173,1.303,37.438,1.746,2.041,0.193,17.017,0.967,40.901,12.800,0.172,0.318,9.185,1.509,32.551,1.836,2.271,0.200,13.286,1.051,35.330,11.193,0.194,0.212,3.975,1.677,27.628,1.647,2.320,0.251,11.013,0.885,36.752,10.526
30.258508,74.236403,2.289,1.715,0.000,11.870,5.165,23.100,1.439,13.120,30.270,28.998,42.622,2.068,35.150,49.940,38.350,2.557,0.274,1.600,3.740,3.129,20.224,1.230,15.220,26.300,16.677,45.390,11.009,15.340,80.360,56.979,350.68,117.81,0.516,0.534,2.582,1.742,25.366,1.817,2.253,0.229,10.995,1.595,42.076,8.827,0.624,0.658,4.336,1.836,30.350,2.373,2.482,0.182,15.463,1.147,41.475,9.629,0.629,0.768,9.496,2.497,37.999,2.310,2.600,0.209,19.853,1.091,34.734,11.908,0.410,0.323,15.296,1.945,43.787,1.964,2.765,0.214,23.443,0.927,25.971,9.306,0.608,0.513,21.897,2.522,47.441,1.250,2.951,0.387,24.983,1.104,22.311,5.508,2.002,1.168,25.981,1.708,47.418,1.387,3.082,0.339,23.278,1.335,32.375,7.345,3.893,2.582,26.907,1.161,44.843,2.030,2.789,0.320,20.478,1.420,50.314,10.698,3.080,1.890,25.573,1.399,41.940,2.587,2.657,0.210,20.519,1.390,55.220,12.178,2.121,1.676,21.517,1.488,40.545,2.450,2.263,0.284,19.650,0.990,51.614,11.863,0.350,0.542,15.521,1.384,38.365,1.626,1.995,0.178,17.193,0.926,37.426,12.187,0.252,0.802,9.539,1.717,33.161,1.774,2.153,0.192,13.335,1.070,32.851,10.482,0.165,0.181,4.384,1.703,27.869,1.692,2.194,0.223,11.055,0.911,34.725,10.110
30.263291,74.519868,2.289,1.715,0.000,11.870,5.165,23.100,1.439,13.120,30.270,28.998,42.622,2.068,35.150,49.940,38.350,2.557,0.274,1.600,3.740,3.129,20.224,1.230,15.220,26.300,16.677,45.390,11.009,15.340,80.360,56.979,350.68,117.81,0.516,0.534,2.582,1.742,25.366,1.817,2.253,0.229,10.995,1.595,42.076,8.827,0.624,0.658,4.336,1.836,30.350,2.373,2.482,0.182,15.463,1.147,41.475,9.629,0.629,0.768,9.496,2.497,37.999,2.310,2.600,0.209,19.853,1.091,34.734,11.908,0.410,0.323,15.296,1.945,43.787,1.964,2.765,0.214,23.443,0.927,25.971,9.306,0.608,0.513,21.897,2.522,47.441,1.250,2.951,0.387,24.983,1.104,22.311,5.508,2.002,1.168,25.981,1.708,47.418,1.387,3.082,0.339,23.278,1.335,32.375,7.345,3.893,2.582,26.907,1.161,44.843,2.030,2.789,0.320,20.478,1.420,50.314,10.698,3.080,1.890,25.573,1.399,41.940,2.587,2.657,0.210,20.519,1.390,55.220,12.178,2.121,1.676,21.517,1.488,40.545,2.450,2.263,0.284,19.650,0.990,51.614,11.863,0.350,0.542,15.521,1.384,38.365,1.626,1.995,0.178,17.193,0.926,37.426,12.187,0.252,0.802,9.539,1.717,33.161,1.774,2.153,0.192,13.335,1.070,32.851,10.482,0.165,0.181,4.384,1.703,27.869,1.692,2.194,0.223,11.055,0.911,34.725,10.110
30.268391,74.273487,2.289,1.715,0.000,11.870,5.165,23.100,1.439,13.120,30.270,28.998,42.622,2.068,35.150,49.940,38.350,2.557,0.274,1.600,3.740,3.129,20.224,1.230,15.220,26.300,16.677,45.390,11.009,15.340,80.360,56.979,350.68,117.81,0.516,0.534,2.582,1.742,25.366,1.817,2.253,0.229,10.995,1.595,42.076,8.827,0.624,0.658,4.336,1.836,30.350,2.373,2.482,0.182,15.463,1.147,41.475,9.629,0.629,0.768,9.496,2.497,37.999,2.310,2.600,0.209,19.853,1.091,34.734,11.908,0.410,0.323,15.296,1.945,43.787,1.964,2.765,0.214,23.443,0.927,25.971,9.306,0.608,0.513,21.897,2.522,47.441,1.250,2.951,0.387,24.983,1.104,22.311,5.508,2.002,1.168,25.981,1.708,47.418,1.387,3.082,0.339,23.278,1.335,32.375,7.345,3.893,2.582,26.907,1.161,44.843,2.030,2.789,0.320,20.478,1.420,50.314,10.698,3.080,1.890,25.573,1.399,41.940,2.587,2.657,0.210,20.519,1.390,55.220,12.178,2.121,1.676,21.517,1.488,40.545,2.450,2.263,0.284,19.650,0.990,51.614,11.863,0.350,0.542,15.521,1.384,38.365,1.626,1.995,0.178,17.193,0.926,37.426,12.187,0.252,0.802,9.539,1.717,33.161,1.774,2.153,0.192,13.335,1.070,32.851,10.482,0.165,0.181,4.384,1.703,27.869,1.692,2.194,0.223,11.055,0.911,34.725,10.110
30.291080,74.575668,2.289,1.715,0.000,11.870,5.165,23.100,1.439,13.120,30.270,28.998,42.622,2.068,35.150,49.940,38.350,2.557,0.274,1.600,3.740,3.129,20.224,1.230,15.220,26.300,16.677,45.390,11.009,15.340,80.360,56.979,350.68,117.81,0.516,0.534,2.582,1.742,25.366,1.817,2.253,0.229,10.995,1.595,42.076,8.827,0.624,0.658,4.336,1.836,30.350,2.373,2.482,0.182,15.463,1.147,41.475,9.629,0.629,0.768,9.496,2.497,37.999,2.310,2.600,0.209,19.853,1.091,34.734,11.908,0.410,0.323,15.296,1.945,43.787,1.964,2.765,0.214,23.443,0.927,25.971,9.306,0.608,0.513,21.897,2.522,47.441,1.250,2.951,0.387,24.983,1.104,22.311,5.508,2.002,1.168,25.981,1.708,47.418,1.387,3.082,0.339,23.278,1.335,32.375,7.345,3.893,2.582,26.907,1.161,44.843,2.030,2.789,0.320,20.478,1.420,50.314,10.698,3.080,1.890,25.573,1.399,41.940,2.587,2.657,0.210,20.519,1.390,55.220,12.178,2.121,1.676,21.517,1.488,40.545,2.450,2.263,0.284,19.650,0.990,51.614,11.863,0.350,0.542,15.521,1.384,38.365,1.626,1.995,0.178,17.193,0.926,37.426,12.187,0.252,0.802,9.539,1.717,33.161,1.774,2.153,0.192,13.335,1.070,32.851,10.482,0.165,0.181,4.384,1.703,27.869,1.692,2.194,0.223,11.055,0.911,34.725,10.110
30.291250,75.091709,2.696,1.756,0.000,11.100,5.291,22.684,1.456,12.670,29.910,28.352,41.816,2.231,34.330,50.120,37.785,2.490,0.264,1.730,3.850,3.210,19.712,1.268,14.510,26.370,17.607,48.758,11.092,17.550,81.330,59.300,413.06,120.46,0.602,0.589,2.257,1.638,25.225,1.895,2.413,0.228,10.913,1.590,43.951,9.059,0.728,0.735,4.226,1.693,30.015,2.472,2.620,0.191,15.319,1.208,42.968,9.724,0.664,0.753,9.161,2.472,37.732,2.291,2.719,0.227,19.815,1.062,35.628,12.146,0.459,0.353,15.216,1.985,43.488,1.973,2.843,0.241,23.312,0.954,26.297,9.271,0.702,0.524,21.802,2.469,47.218,1.184,3.018,0.349,24.765,1.185,22.738,5.731,2.315,1.312,25.693,1.815,47.121,1.548,3.024,0.349,23.011,1.388,33.589,7.676,4.405,2.446,26.518,1.240,44.203,2.334,2.681,0.292,19.664,1.428,53.424,10.897,3.789,2.050,24.999,1.298,40.882,2.741,2.522,0.198,19.821,1.392,59.967,11.635,2.576,1.783,21.036,1.548,39.438,2.544,2.180,0.254,19.045,1.095,55.909,11.759,0.397,0.570,15.173,1.303,37.438,1.746,2.041,0.193,17.017,0.967,40.901,12.800,0.172,0.318,9.185,1.509,32.551,1.836,2.271,0.200,13.286,1.051,35.330,11.193,0.194,0.212,3.975,1.677,27.628,1.647,2.320,0.251,11.013,0.885,36.752,10.526
30.291820,74.496901,2.289,1.715,0.000,11.870,5.165,23.100,1.439,13.120,30.270,28.998,42.622,2.068,35.150,49.940,38.350,2.557,0.274,1.600,3.740,3.129,20.224,1.230,15.220,26.300,16.677,45.390,11.009,15.340,80.360,56.979,350.68,117.81,0.516,0.534,2.582,1.742,25.366,1.817,2.253,0.229,10.995,1.595,42.076,8.827,0.624,0.658,4.336,1.836,30.350,2.373,2.482,0.182,15.463,1.147,41.475,9.629,0.629,0.768,9.496,2.497,37.999,2.310,2.600,0.209,19.853,1.091,34.734,11.908,0.410,0.323,15.296,1.945,43.787,1.964,2.765,0.214,23.443,0.927,25.971,9.306,0.608,0.513,21.897,2.522,47.441,1.250,2.951,0.387,24.983,1.104,22.311,5.508,2.002,1.168,25.981,1.708,47.418,1.387,3.082,0.339,23.278,1.335,32.375,7.345,3.893,2.582,26.907,1.161,44.843,2.030,2.789,0.320,20.478,1.420,50.314,10.698,3.080,1.890,25.573,1.399,41.940,2.587,2.657,0.210,20.519,1.390,55.220,12.178,2.121,1.676,21.517,1.488,40.545,2.450,2.263,0.284,19.650,0.990,51.614,11.863,0.350,0.542,15.521,1.384,38.365,1.626,1.995,0.178,17.193,0.926,37.426,12.187,0.252,0.802,9.539,1.717,33.161,1.774,2.153,0.192,13.335,1.070,32.851,10.482,0.165,0.181,4.384,1.703,27.869,1.692,2.194,0.223,11.055,0.911,34.725,10.110
30.291898,75.132131,2.696,1.756,0.000,11.100,5.291,22.684,1.456,12.670,29.910,28.352,41.816,2.231,34.330,50.120,37.785,2.490,0.264,1.730,3.850,3.210,19.712,1.268,14.510,26.370,17.607,48.758,11.092,17.550,81.330,59.300,413.06,120.46,0.602,0.589,2.257,1.638,25.225,1.895,2.413,0.228,10.913,1.590,43.951,9.059,0.728,0.735,4.226,1.693,30.015,2.472,2.620,0.191,15.319,1.208,42.968,9.724,0.664,0.753,9.161,2.472,37.732,2.291,2.719,0.227,19.815,1.062,35.628,12.146,0.459,0.353,15.216,1.985,43.488,1.973,2.843,0.241,23.312,0.954,26.297,9.271,0.702,0.524,21.802,2.469,47.218,1.184,3.018,0.349,24.765,1.185,22.738,5.731,2.315,1.312,25.693,1.815,47.121,1.548,3.024,0.349,23.011,1.388,33.589,7.676,4.405,2.446,26.518,1.240,44.203,2.334,2.681,0.292,19.664,1.428,53.424,10.897,3.789,2.050,24.999,1.298,40.882,2.741,2.522,0.198,19.821,1.392,59.967,11.635,2.576,1.783,21.036,1.548,39.438,2.544,2.180,0.254,19.045,1.095,55.909,11.759,0.397,0.570,15.173,1.303,37.438,1.746,2.041,0.193,17.017,0.967,40.901,12.800,0.172,0.318,9.185,1.509,32.551,1.836,2.271,0.200,13.286,1.051,35.330,11.193,0.194,0.212,3.975,1.677,27.628,1.647,2.320,0.251,11.013,0.885,36.752,10.526
30.297533,74.302318,2.289,1.715,0.000,11.870,5.165,23.100,1.439,13.120,30.270,28.998,42.622,2.068,35.150,49.940,38.350,2.557,0.274,1.600,3.740,3.129,20.224,1.230,15.220,26.300,16.677,45.390,11.009,15.340,80.360,56.979,350.68,117.81,0.516,0.534,2.582,1.742,25.366,1.817,2.253,0.229,10.995,1.595,42.076,8.827,0.624,0.658,4.336,1.836,30.350,2.373,2.482,0.182,15.463,1.147,41.475,9.629,0.629,0.768,9.496,2.497,37.999,2.310,2.600,0.209,19.853,1.091,34.734,11.908,0.410,0.323,15.296,1.945,43.787,1.964,2.765,0.214,23.443,0.927,25.971,9.306,0.608,0.513,21.897,2.522,47.441,1.250,2.951,0.387,24.983,1.104,22.311,5.508,2.002,1.168,25.981,1.708,47.418,1.387,3.082,0.339,23.278,1.335,32.375,7.345,3.893,2.582,26.907,1.161,44.843,2.030,2.789,0.320,20.478,1.420,50.314,10.698,3.080,1.890,25.573,1.399,41.940,2.587,2.657,0.210,20.519,1.390,55.220,12.178,2.121,1.676,21.517,1.488,40.545,2.450,2.263,0.284,19.650,0.990,51.614,11.863,0.350,0.542,15.521,1.384,38.365,1.626,1.995,0.178,17.193,0.926,37.426,12.187,0.252,0.802,9.539,1.717,33.161,1.774,2.153,0.192,13.335,1.070,32.851,10.482,0.165,0.181,4.384,1.703,27.869,1.692,2.194,0.223,11.055,0.911,34.725,10.110
30.297749,74.348037,2.289,1.715,0.000,11.870,5.165,23.100,1.439,13.120,30.270,28.998,42.622,2.068,35.150,49.940,38.350,2.557,0.274,1.600,3.740,3.129,20.224,1.230,15.220,26.300,16.677,45.390,11.009,15.340,80.360,56.979,350.68,117.81,0.516,0.534,2.582,1.742,25.366,1.817,2.253,0.229,10.995,1.595,42.076,8.827,0.624,0.658,4.336,1.836,30.350,2.373,2.482,0.182,15.463,1.147,41.475,9.629,0.629,0.768,9.496,2.497,37.999,2.310,2.600,0.209,19.853,1.091,34.734,11.908,0.410,0.323,15.296,1.945,43.787,1.964,2.765,0.214,23.443,0.927,25.971,9.306,0.608,0.513,21.897,2.522,47.441,1.250,2.951,0.387,24.983,1.104,22.311,5.508,2.002,1.168,25.981,1.708,47.418,1.387,3.082,0.339,23.278,1.335,32.375,7.345,3.893,2.582,26.907,1.161,44.843,2.030,2.789,0.320,20.478,1.420,50.314,10.698,3.080,1.890,25.573,1.399,41.940,2.587,2.657,0.210,20.519,1.390,55.220,12.178,2.121,1.676,21.517,1.488,40.545,2.450,2.263,0.284,19.650,0.990,51.614,11.863,0.350,0.542,15.521,1.384,38.365,1.626,1.995,0.178,17.193,0.926,37.426,12.187,0.252,0.802,9.539,1.717,33.161,1.774,2.153,0.192,13.335,1.070,32.851,10.482,0.165,0.181,4.384,1.703,27.869,1.692,2.194,0.223,11.055,0.911,34.725,10.110
