date(1995-2025),lat,lon,District,STATE,Dist_Code,TEHSIL,Tmin_Mean
07-08-2025,26.5,84.5,GOPALGANJ,BIHAR,D101,BAIKUNTHPUR,25.77
08-08-2025,26.5,84.5,GOPALGANJ,BIHAR,D101,BAIKUNTHPUR,25.92
09-08-2025,26.5,84.5,GOPALGANJ,BIHAR,D101,BAIKUNTHPUR,26.02
10-08-2025,26.5,84.5,GOPALGANJ,BIHAR,D101,BAIKUNTHPUR,26.01
11-08-2025,26.5,84.5,GOPALGANJ,BIHAR,D101,BAIKUNTHPUR,25.82
12-08-2025,26.5,84.5,GOPALGANJ,BIHAR,D101,BAIKUNTHPUR,25.75
13-08-2025,26.5,84.5,GOPALGANJ,BIHAR,D101,BAIKUNTHPUR,25.4
14-08-2025,26.5,84.5,GOPALGANJ,BIHAR,D101,BAIKUNTHPUR,25.37
15-08-2025,26.5,84.5,GOPALGANJ,BIHAR,D101,BAIKUNTHPUR,25.44
16-08-2025,26.5,84.5,GOPALGANJ,BIHAR,D101,BAIKUNTHPUR,25.61
17-08-2025,26.5,84.5,GOPALGANJ,BIHAR,D101,BAIKUNTHPUR,25.76
18-08-2025,26.5,84.5,GOPALGANJ,BIHAR,D101,BAIKUNTHPUR,25.66
19-08-2025,26.5,84.5,GOPALGANJ,BIHAR,D101,BAIKUNTHPUR,25.57
20-08-2025,26.5,84.5,GOPALGANJ,BIHAR,D101,BAIKUNTHPUR,25.59
21-08-2025,26.5,84.5,GOPALGANJ,BIHAR,D101,BAIKUNTHPUR,25.77
22-08-2025,26.5,84.5,GOPALGANJ,BIHAR,D101,BAIKUNTHPUR,25.68
23-08-2025,26.5,84.5,GOPALGANJ,BIHAR,D101,BAIKUNTHPUR,25.64
24-08-2025,26.5,84.5,GOPALGANJ,BIHAR,D101,BAIKUNTHPUR,25.38
25-08-2025,26.5,84.5,GOPALGANJ,BIHAR,D101,BAIKUNTHPUR,25.59
26-08-2025,26.5,84.5,GOPALGANJ,BIHAR,D101,BAIKUNTHPUR,25.61
27-08-2025,26.5,84.5,GOPALGANJ,BIHAR,D101,BAIKUNTHPUR,25.73
28-08-2025,26.5,84.5,GOPALGANJ,BIHAR,D101,BAIKUNTHPUR,25.65
29-08-2025,26.5,84.5,GOPALGANJ,BIHAR,D101,BAIKUNTHPUR,25.76
30-08-2025,26.5,84.5,GOPALGANJ,BIHAR,D101,BAIKUNTHPUR,25.69
31-08-2025,26.5,84.5,GOPALGANJ,BIHAR,D101,BAIKUNTHPUR,25.8
01-09-2025,26.5,84.5,GOPALGANJ,BIHAR,D101,BAIKUNTHPUR,25.72
02-09-2025,26.5,84.5,GOPALGANJ,BIHAR,D101,BAIKUNTHPUR,25.7
03-09-2025,26.5,84.5,GOPALGANJ,BIHAR,D101,BAIKUNTHPUR,25.62
04-09-2025,26.5,84.5,GOPALGANJ,BIHAR,D101,BAIKUNTHPUR,25.61
05-09-2025,26.5,84.5,GOPALGANJ,BIHAR,D101,BAIKUNTHPUR,25.49
06-09-2025,26.5,84.5,GOPALGANJ,BIHAR,D101,BAIKUNTHPUR,25.35
07-09-2025,26.5,84.5,GOPALGANJ,BIHAR,D101,BAIKUNTHPUR,25.4
08-09-2025,26.5,84.5,GOPALGANJ,BIHAR,D101,BAIKUNTHPUR,25.55
09-09-2025,26.5,84.5,GOPALGANJ,BIHAR,D101,BAIKUNTHPUR,25.52
10-09-2025,26.5,84.5,GOPALGANJ,BIHAR,D101,BAIKUNTHPUR,25.29
11-09-2025,26.5,84.5,GOPALGANJ,BIHAR,D101,BAIKUNTHPUR,25.38
12-09-2025,26.5,84.5,GOPALGANJ,BIHAR,D101,BAIKUNTHPUR,25.21
13-09-2025,26.5,84.5,GOPALGANJ,BIHAR,D101,BAIKUNTHPUR,25.36
14-09-2025,26.5,84.5,GOPALGANJ,BIHAR,D101,BAIKUNTHPUR,25.37
15-09-2025,26.5,84.5,GOPALGANJ,BIHAR,D101,BAIKUNTHPUR,25.24
16-09-2025,26.5,84.5,GOPALGANJ,BIHAR,D101,BAIKUNTHPUR,25.07
17-09-2025,26.5,84.5,GOPALGANJ,BIHAR,D101,BAIKUNTHPUR,25.09
18-09-2025,26.5,84.5,GOPALGANJ,BIHAR,D101,BAIKUNTHPUR,25.04
19-09-2025,26.5,84.5,GOPALGANJ,BIHAR,D101,BAIKUNTHPUR,25.06
20-09-2025,26.5,84.5,GOPALGANJ,BIHAR,D101,BAIKUNTHPUR,25.05
21-09-2025,26.5,84.5,GOPALGANJ,BIHAR,D101,BAIKUNTHPUR,25.02
22-09-2025,26.5,84.5,GOPALGANJ,BIHAR,D101,BAIKUNTHPUR,24.93
23-09-2025,26.5,84.5,GOPALGANJ,BIHAR,D101,BAIKUNTHPUR,24.88
24-09-2025,26.5,84.5,GOPALGANJ,BIHAR,D101,BAIKUNTHPUR,24.75
25-09-2025,26.5,84.5,GOPALGANJ,BIHAR,D101,BAIKUNTHPUR,24.36
26-09-2025,26.5,84.5,GOPALGANJ,BIHAR,D101,BAIKUNTHPUR,24.07
27-09-2025,26.5,84.5,GOPALGANJ,BIHAR,D101,BAIKUNTHPUR,24.23
28-09-2025,26.5,84.5,GOPALGANJ,BIHAR,D101,BAIKUNTHPUR,24.55
29-09-2025,26.5,84.5,GOPALGANJ,BIHAR,D101,BAIKUNTHPUR,24.29
30-09-2025,26.5,84.5,GOPALGANJ,BIHAR,D101,BAIKUNTHPUR,24.26
01-10-2025,26.5,84.5,GOPALGANJ,BIHAR,D101,BAIKUNTHPUR,24.13
02-10-2025,26.5,84.5,GOPALGANJ,BIHAR,D101,BAIKUNTHPUR,24.14
03-10-2025,26.5,84.5,GOPALGANJ,BIHAR,D101,BAIKUNTHPUR,24.1
04-10-2025,26.5,84.5,GOPALGANJ,BIHAR,D101,BAIKUNTHPUR,24.03
05-10-2025,26.5,84.5,GOPALGANJ,BIHAR,D101,BAIKUNTHPUR,23.98
06-10-2025,26.5,84.5,GOPALGANJ,BIHAR,D101,BAIKUNTHPUR,23.84
07-10-2025,26.5,84.5,GOPALGANJ,BIHAR,D101,BAIKUNTHPUR,23.75
08-10-2025,26.5,84.5,GOPALGANJ,BIHAR,D101,BAIKUNTHPUR,23.62
09-10-2025,26.5,84.5,GOPALGANJ,BIHAR,D101,BAIKUNTHPUR,23.53
10-10-2025,26.5,84.5,GOPALGANJ,BIHAR,D101,BAIKUNTHPUR,23.34
11-10-2025,26.5,84.5,GOPALGANJ,BIHAR,D101,BAIKUNTHPUR,23.19
12-10-2025,26.5,84.5,GOPALGANJ,BIHAR,D101,BAIKUNTHPUR,23.02
13-10-2025,26.5,84.5,GOPALGANJ,BIHAR,D101,BAIKUNTHPUR,22.69
14-10-2025,26.5,84.5,GOPALGANJ,BIHAR,D101,BAIKUNTHPUR,22.39
15-10-2025,26.5,84.5,GOPALGANJ,BIHAR,D101,BAIKUNTHPUR,22.18
16-10-2025,26.5,84.5,GOPALGANJ,BIHAR,D101,BAIKUNTHPUR,22.04
17-10-2025,26.5,84.5,GOPALGANJ,BIHAR,D101,BAIKUNTHPUR,22.04
18-10-2025,26.5,84.5,GOPALGANJ,BIHAR,D101,BAIKUNTHPUR,21.81
19-10-2025,26.5,84.5,GOPALGANJ,BIHAR,D101,BAIKUNTHPUR,21.47
20-10-2025,26.5,84.5,GOPALGANJ,BIHAR,D101,BAIKUNTHPUR,21.15
21-10-2025,26.5,84.5,GOPALGANJ,BIHAR,D101,BAIKUNTHPUR,20.99
22-10-2025,26.5,84.5,GOPALGANJ,BIHAR,D101,BAIKUNTHPUR,20.81
23-10-2025,26.5,84.5,GOPALGANJ,BIHAR,D101,BAIKUNTHPUR,20.61
24-10-2025,26.5,84.5,GOPALGANJ,BIHAR,D101,BAIKUNTHPUR,19.96
25-10-2025,26.5,84.5,GOPALGANJ,BIHAR,D101,BAIKUNTHPUR,19.58
26-10-2025,26.5,84.5,GOPALGANJ,BIHAR,D101,BAIKUNTHPUR,19.35
27-10-2025,26.5,84.5,GOPALGANJ,BIHAR,D101,BAIKUNTHPUR,19.2
28-10-2025,26.5,84.5,GOPALGANJ,BIHAR,D101,BAIKUNTHPUR,18.71
29-10-2025,26.5,84.5,GOPALGANJ,BIHAR,D101,BAIKUNTHPUR,18.56
30-10-2025,26.5,84.5,GOPALGANJ,BIHAR,D101,BAIKUNTHPUR,18.8
31-10-2025,26.5,84.5,GOPALGANJ,BIHAR,D101,BAIKUNTHPUR,18.73
01-11-2025,26.5,84.5,GOPALGANJ,BIHAR,D101,BAIKUNTHPUR,18.73
02-11-2025,26.5,84.5,GOPALGANJ,BIHAR,D101,BAIKUNTHPUR,18.62
03-11-2025,26.5,84.5,GOPALGANJ,BIHAR,D101,BAIKUNTHPUR,18.27
04-11-2025,26.5,84.5,GOPALGANJ,BIHAR,D101,BAIKUNTHPUR,17.75
05-11-2025,26.5,84.5,GOPALGANJ,BIHAR,D101,BAIKUNTHPUR,17.56
06-11-2025,26.5,84.5,GOPALGANJ,BIHAR,D101,BAIKUNTHPUR,17.41
07-11-2025,26.5,84.5,GOPALGANJ,BIHAR,D101,BAIKUNTHPUR,17.2
08-11-2025,26.5,84.5,GOPALGANJ,BIHAR,D101,BAIKUNTHPUR,16.99
09-11-2025,26.5,84.5,GOPALGANJ,BIHAR,D101,BAIKUNTHPUR,17.13
10-11-2025,26.5,84.5,GOPALGANJ,BIHAR,D101,BAIKUNTHPUR,16.62
11-11-2025,26.5,84.5,GOPALGANJ,BIHAR,D101,BAIKUNTHPUR,16.6
12-11-2025,26.5,84.5,GOPALGANJ,BIHAR,D101,BAIKUNTHPUR,16.22
13-11-2025,26.5,84.5,GOPALGANJ,BIHAR,D101,BAIKUNTHPUR,15.77
14-11-2025,26.5,84.5,GOPALGANJ,BIHAR,D101,BAIKUNTHPUR,15.6
15-11-2025,26.5,84.5,GOPALGANJ,BIHAR,D101,BAIKUNTHPUR,15.39
16-11-2025,26.5,84.5,GOPALGANJ,BIHAR,D101,BAIKUNTHPUR,15.63
17-11-2025,26.5,84.5,GOPALGANJ,BIHAR,D101,BAIKUNTHPUR,15.48
18-11-2025,26.5,84.5,GOPALGANJ,BIHAR,D101,BAIKUNTHPUR,15.28
19-11-2025,26.5,84.5,GOPALGANJ,BIHAR,D101,BAIKUNTHPUR,15.1
20-11-2025,26.5,84.5,GOPALGANJ,BIHAR,D101,BAIKUNTHPUR,14.8
21-11-2025,26.5,84.5,GOPALGANJ,BIHAR,D101,BAIKUNTHPUR,14.47
22-11-2025,26.5,84.5,GOPALGANJ,BIHAR,D101,BAIKUNTHPUR,13.84
23-11-2025,26.5,84.5,GOPALGANJ,BIHAR,D101,BAIKUNTHPUR,13.49
24-11-2025,26.5,84.5,GOPALGANJ,BIHAR,D101,BAIKUNTHPUR,13.09
25-11-2025,26.5,84.5,GOPALGANJ,BIHAR,D101,BAIKUNTHPUR,13.01
26-11-2025,26.5,84.5,GOPALGANJ,BIHAR,D101,BAIKUNTHPUR,12.81
27-11-2025,26.5,84.5,GOPALGANJ,BIHAR,D101,BAIKUNTHPUR,12.75
28-11-2025,26.5,84.5,GOPALGANJ,BIHAR,D101,BAIKUNTHPUR,12.87
29-11-2025,26.5,84.5,GOPALGANJ,BIHAR,D101,BAIKUNTHPUR,12.85
30-11-2025,26.5,84.5,GOPALGANJ,BIHAR,D101,BAIKUNTHPUR,12.78
01-12-2025,26.5,84.5,GOPALGANJ,BIHAR,D101,BAIKUNTHPUR,12.71
02-12-2025,26.5,84.5,GOPALGANJ,BIHAR,D101,BAIKUNTHPUR,12.51
03-12-2025,26.5,84.5,GOPALGANJ,BIHAR,D101,BAIKUNTHPUR,12.2
04-12-2025,26.5,84.5,GOPALGANJ,BIHAR,D101,BAIKUNTHPUR,12.15
05-12-2025,26.5,84.5,GOPALGANJ,BIHAR,D101,BAIKUNTHPUR,11.9
06-12-2025,26.5,84.5,GOPALGANJ,BIHAR,D101,BAIKUNTHPUR,11.98
07-12-2025,26.5,84.5,GOPALGANJ,BIHAR,D101,BAIKUNTHPUR,12.19
08-12-2025,26.5,84.5,GOPALGANJ,BIHAR,D101,BAIKUNTHPUR,12.33
09-12-2025,26.5,84.5,GOPALGANJ,BIHAR,D101,BAIKUNTHPUR,12.05
10-12-2025,26.5,84.5,GOPALGANJ,BIHAR,D101,BAIKUNTHPUR,11.61
11-12-2025,26.5,84.5,GOPALGANJ,BIHAR,D101,BAIKUNTHPUR,11.5
12-12-2025,26.5,84.5,GOPALGANJ,BIHAR,D101,BAIKUNTHPUR,11.39
13-12-2025,26.5,84.5,GOPALGANJ,BIHAR,D101,BAIKUNTHPUR,11.46
14-12-2025,26.5,84.5,GOPALGANJ,BIHAR,D101,BAIKUNTHPUR,10.99
15-12-2025,26.5,84.5,GOPALGANJ,BIHAR,D101,BAIKUNTHPUR,10.72
16-12-2025,26.5,84.5,GOPALGANJ,BIHAR,D101,BAIKUNTHPUR,10.26
17-12-2025,26.5,84.5,GOPALGANJ,BIHAR,D101,BAIKUNTHPUR,9.95
18-12-2025,26.5,84.5,GOPALGANJ,BIHAR,D101,BAIKUNTHPUR,9.99
19-12-2025,26.5,84.5,GOPALGANJ,BIHAR,D101,BAIKUNTHPUR,9.8
20-12-2025,26.5,84.5,GOPALGANJ,BIHAR,D101,BAIKUNTHPUR,9.84
21-12-2025,26.5,84.5,GOPALGANJ,BIHAR,D101,BAIKUNTHPUR,9.52
22-12-2025,26.5,84.5,GOPALGANJ,BIHAR,D101,BAIKUNTHPUR,9.52
23-12-2025,26.5,84.5,GOPALGANJ,BIHAR,D101,BAIKUNTHPUR,9.69
24-12-2025,26.5,84.5,GOPALGANJ,BIHAR,D101,BAIKUNTHPUR,9.54
25-12-2025,26.5,84.5,GOPALGANJ,BIHAR,D101,BAIKUNTHPUR,9.38
26-12-2025,26.5,84.5,GOPALGANJ,BIHAR,D101,BAIKUNTHPUR,8.97
27-12-2025,26.5,84.5,GOPALGANJ,BIHAR,D101,BAIKUNTHPUR,8.83
28-12-2025,26.5,84.5,GOPALGANJ,BIHAR,D101,BAIKUNTHPUR,8.9
29-12-2025,26.5,84.5,GOPALGANJ,BIHAR,D101,BAIKUNTHPUR,8.99
30-12-2025,26.5,84.5,GOPALGANJ,BIHAR,D101,BAIKUNTHPUR,8.87
31-12-2025,26.5,84.5,GOPALGANJ,BIHAR,D101,BAIKUNTHPUR,9.04
01-01-2025,24.5,86.5,JAMUI,BIHAR,D103,CHAKAI,11
02-01-2025,24.5,86.5,JAMUI,BIHAR,D103,CHAKAI,10.9
03-01-2025,24.5,86.5,JAMUI,BIHAR,D103,CHAKAI,10.59
04-01-2025,24.5,86.5,JAMUI,BIHAR,D103,CHAKAI,10.25
05-01-2025,24.5,86.5,JAMUI,BIHAR,D103,CHAKAI,10.14
06-01-2025,24.5,86.5,JAMUI,BIHAR,D103,CHAKAI,10.15
07-01-2025,24.5,86.5,JAMUI,BIHAR,D103,CHAKAI,10.49
08-01-2025,24.5,86.5,JAMUI,BIHAR,D103,CHAKAI,10.45
09-01-2025,24.5,86.5,JAMUI,BIHAR,D103,CHAKAI,10.57
10-01-2025,24.5,86.5,JAMUI,BIHAR,D103,CHAKAI,10.65
11-01-2025,24.5,86.5,JAMUI,BIHAR,D103,CHAKAI,10.63
12-01-2025,24.5,86.5,JAMUI,BIHAR,D103,CHAKAI,10.25
13-01-2025,24.5,86.5,JAMUI,BIHAR,D103,CHAKAI,9.99
14-01-2025,24.5,86.5,JAMUI,BIHAR,D103,CHAKAI,10.12
15-01-2025,24.5,86.5,JAMUI,BIHAR,D103,CHAKAI,10.27
16-01-2025,24.5,86.5,JAMUI,BIHAR,D103,CHAKAI,10.47
17-01-2025,24.5,86.5,JAMUI,BIHAR,D103,CHAKAI,10.85
18-01-2025,24.5,86.5,JAMUI,BIHAR,D103,CHAKAI,10.76
19-01-2025,24.5,86.5,JAMUI,BIHAR,D103,CHAKAI,11.12
20-01-2025,24.5,86.5,JAMUI,BIHAR,D103,CHAKAI,10.84
21-01-2025,24.5,86.5,JAMUI,BIHAR,D103,CHAKAI,10.52
22-01-2025,24.5,86.5,JAMUI,BIHAR,D103,CHAKAI,10.6
23-01-2025,24.5,86.5,JAMUI,BIHAR,D103,CHAKAI,10.93
24-01-2025,24.5,86.5,JAMUI,BIHAR,D103,CHAKAI,11.39
25-01-2025,24.5,86.5,JAMUI,BIHAR,D103,CHAKAI,11.07
26-01-2025,24.5,86.5,JAMUI,BIHAR,D103,CHAKAI,11.01
27-01-2025,24.5,86.5,JAMUI,BIHAR,D103,CHAKAI,11.17
28-01-2025,24.5,86.5,JAMUI,BIHAR,D103,CHAKAI,11.3
29-01-2025,24.5,86.5,JAMUI,BIHAR,D103,CHAKAI,11.34
30-01-2025,24.5,86.5,JAMUI,BIHAR,D103,CHAKAI,11.64
31-01-2025,24.5,86.5,JAMUI,BIHAR,D103,CHAKAI,11.69
01-02-2025,24.5,86.5,JAMUI,BIHAR,D103,CHAKAI,12.21
02-02-2025,24.5,86.5,JAMUI,BIHAR,D103,CHAKAI,11.89
03-02-2025,24.5,86.5,JAMUI,BIHAR,D103,CHAKAI,11.6
04-02-2025,24.5,86.5,JAMUI,BIHAR,D103,CHAKAI,12
05-02-2025,24.5,86.5,JAMUI,BIHAR,D103,CHAKAI,12.5
06-02-2025,24.5,86.5,JAMUI,BIHAR,D103,CHAKAI,12.58
07-02-2025,24.5,86.5,JAMUI,BIHAR,D103,CHAKAI,13.01
08-02-2025,24.5,86.5,JAMUI,BIHAR,D103,CHAKAI,13.33
09-02-2025,24.5,86.5,JAMUI,BIHAR,D103,CHAKAI,13.52
10-02-2025,24.5,86.5,JAMUI,BIHAR,D103,CHAKAI,13.23
11-02-2025,24.5,86.5,JAMUI,BIHAR,D103,CHAKAI,13.05
12-02-2025,24.5,86.5,JAMUI,BIHAR,D103,CHAKAI,13.54
13-02-2025,24.5,86.5,JAMUI,BIHAR,D103,CHAKAI,13.61
14-02-2025,24.5,86.5,JAMUI,BIHAR,D103,CHAKAI,13.81
15-02-2025,24.5,86.5,JAMUI,BIHAR,D103,CHAKAI,14.02
16-02-2025,24.5,86.5,JAMUI,BIHAR,D103,CHAKAI,14.83
17-02-2025,24.5,86.5,JAMUI,BIHAR,D103,CHAKAI,15.02
18-02-2025,24.5,86.5,JAMUI,BIHAR,D103,CHAKAI,14.75
19-02-2025,24.5,86.5,JAMUI,BIHAR,D103,CHAKAI,14.87
20-02-2025,24.5,86.5,JAMUI,BIHAR,D103,CHAKAI,15.41
21-02-2025,24.5,86.5,JAMUI,BIHAR,D103,CHAKAI,15.35
22-02-2025,24.5,86.5,JAMUI,BIHAR,D103,CHAKAI,15.56
23-02-2025,24.5,86.5,JAMUI,BIHAR,D103,CHAKAI,15.8
24-02-2025,24.5,86.5,JAMUI,BIHAR,D103,CHAKAI,15.87
25-02-2025,24.5,86.5,JAMUI,BIHAR,D103,CHAKAI,16.3
26-02-2025,24.5,86.5,JAMUI,BIHAR,D103,CHAKAI,16.56
27-02-2025,24.5,86.5,JAMUI,BIHAR,D103,CHAKAI,16.49
28-02-2025,24.5,86.5,JAMUI,BIHAR,D103,CHAKAI,16.57
29-02-2025,24.5,86.5,JAMUI,BIHAR,D103,CHAKAI,15.56
01-03-2025,24.5,86.5,JAMUI,BIHAR,D103,CHAKAI,16.73
02-03-2025,24.5,86.5,JAMUI,BIHAR,D103,CHAKAI,16.82
03-03-2025,24.5,86.5,JAMUI,BIHAR,D103,CHAKAI,17.01
04-03-2025,24.5,86.5,JAMUI,BIHAR,D103,CHAKAI,17.13
05-03-2025,24.5,86.5,JAMUI,BIHAR,D103,CHAKAI,17.17
06-03-2025,24.5,86.5,JAMUI,BIHAR,D103,CHAKAI,17.1
07-03-2025,24.5,86.5,JAMUI,BIHAR,D103,CHAKAI,16.87
08-03-2025,24.5,86.5,JAMUI,BIHAR,D103,CHAKAI,17.03
09-03-2025,24.5,86.5,JAMUI,BIHAR,D103,CHAKAI,17.7
10-03-2025,24.5,86.5,JAMUI,BIHAR,D103,CHAKAI,17.88
11-03-2025,24.5,86.5,JAMUI,BIHAR,D103,CHAKAI,18.21
12-03-2025,24.5,86.5,JAMUI,BIHAR,D103,CHAKAI,18.24
13-03-2025,24.5,86.5,JAMUI,BIHAR,D103,CHAKAI,18.17
14-03-2025,24.5,86.5,JAMUI,BIHAR,D103,CHAKAI,18.18
15-03-2025,24.5,86.5,JAMUI,BIHAR,D103,CHAKAI,18.39
16-03-2025,24.5,86.5,JAMUI,BIHAR,D103,CHAKAI,18.62
17-03-2025,24.5,86.5,JAMUI,BIHAR,D103,CHAKAI,18.94
18-03-2025,24.5,86.5,JAMUI,BIHAR,D103,CHAKAI,19.42
19-03-2025,24.5,86.5,JAMUI,BIHAR,D103,CHAKAI,19.52
20-03-2025,24.5,86.5,JAMUI,BIHAR,D103,CHAKAI,19.56
21-03-2025,24.5,86.5,JAMUI,BIHAR,D103,CHAKAI,19.93
22-03-2025,24.5,86.5,JAMUI,BIHAR,D103,CHAKAI,19.86
23-03-2025,24.5,86.5,JAMUI,BIHAR,D103,CHAKAI,20
24-03-2025,24.5,86.5,JAMUI,BIHAR,D103,CHAKAI,20.33
25-03-2025,24.5,86.5,JAMUI,BIHAR,D103,CHAKAI,20.41
26-03-2025,24.5,86.5,JAMUI,BIHAR,D103,CHAKAI,20.77
27-03-2025,24.5,86.5,JAMUI,BIHAR,D103,CHAKAI,20.89
28-03-2025,24.5,86.5,JAMUI,BIHAR,D103,CHAKAI,21.09
29-03-2025,24.5,86.5,JAMUI,BIHAR,D103,CHAKAI,21.61
30-03-2025,24.5,86.5,JAMUI,BIHAR,D103,CHAKAI,21.83
31-03-2025,24.5,86.5,JAMUI,BIHAR,D103,CHAKAI,21.72
01-04-2025,24.5,86.5,JAMUI,BIHAR,D103,CHAKAI,21.47
02-04-2025,24.5,86.5,JAMUI,BIHAR,D103,CHAKAI,21.38
03-04-2025,24.5,86.5,JAMUI,BIHAR,D103,CHAKAI,21.91
04-04-2025,24.5,86.5,JAMUI,BIHAR,D103,CHAKAI,22.21
05-04-2025,24.5,86.5,JAMUI,BIHAR,D103,CHAKAI,22.39
06-04-2025,24.5,86.5,JAMUI,BIHAR,D103,CHAKAI,22.45
07-04-2025,24.5,86.5,JAMUI,BIHAR,D103,CHAKAI,22.53
08-04-2025,24.5,86.5,JAMUI,BIHAR,D103,CHAKAI,22.9
09-04-2025,24.5,86.5,JAMUI,BIHAR,D103,CHAKAI,22.91
10-04-2025,24.5,86.5,JAMUI,BIHAR,D103,CHAKAI,22.76
11-04-2025,24.5,86.5,JAMUI,BIHAR,D103,CHAKAI,22.72
12-04-2025,24.5,86.5,JAMUI,BIHAR,D103,CHAKAI,22.9
13-04-2025,24.5,86.5,JAMUI,BIHAR,D103,CHAKAI,23.36
14-04-2025,24.5,86.5,JAMUI,BIHAR,D103,CHAKAI,23.22
15-04-2025,24.5,86.5,JAMUI,BIHAR,D103,CHAKAI,23.79
16-04-2025,24.5,86.5,JAMUI,BIHAR,D103,CHAKAI,23.33
17-04-2025,24.5,86.5,JAMUI,BIHAR,D103,CHAKAI,23.86
18-04-2025,24.5,86.5,JAMUI,BIHAR,D103,CHAKAI,23.66
19-04-2025,24.5,86.5,JAMUI,BIHAR,D103,CHAKAI,23.61
20-04-2025,24.5,86.5,JAMUI,BIHAR,D103,CHAKAI,24.06
21-04-2025,24.5,86.5,JAMUI,BIHAR,D103,CHAKAI,24.1
22-04-2025,24.5,86.5,JAMUI,BIHAR,D103,CHAKAI,23.87
23-04-2025,24.5,86.5,JAMUI,BIHAR,D103,CHAKAI,23.83
24-04-2025,24.5,86.5,JAMUI,BIHAR,D103,CHAKAI,23.57
25-04-2025,24.5,86.5,JAMUI,BIHAR,D103,CHAKAI,23.51
26-04-2025,24.5,86.5,JAMUI,BIHAR,D103,CHAKAI,24.05
27-04-2025,24.5,86.5,JAMUI,BIHAR,D103,CHAKAI,24.02
28-04-2025,24.5,86.5,JAMUI,BIHAR,D103,CHAKAI,24.12
29-04-2025,24.5,86.5,JAMUI,BIHAR,D103,CHAKAI,24.4
30-04-2025,24.5,86.5,JAMUI,BIHAR,D103,CHAKAI,24.32
01-05-2025,24.5,86.5,JAMUI,BIHAR,D103,CHAKAI,24.25
02-05-2025,24.5,86.5,JAMUI,BIHAR,D103,CHAKAI,24.13
03-05-2025,24.5,86.5,JAMUI,BIHAR,D103,CHAKAI,24.21
04-05-2025,24.5,86.5,JAMUI,BIHAR,D103,CHAKAI,23.63
05-05-2025,24.5,86.5,JAMUI,BIHAR,D103,CHAKAI,23.83
06-05-2025,24.5,86.5,JAMUI,BIHAR,D103,CHAKAI,24.05
07-05-2025,24.5,86.5,JAMUI,BIHAR,D103,CHAKAI,24.55
08-05-2025,24.5,86.5,JAMUI,BIHAR,D103,CHAKAI,24.28
09-05-2025,24.5,86.5,JAMUI,BIHAR,D103,CHAKAI,24.73
10-05-2025,24.5,86.5,JAMUI,BIHAR,D103,CHAKAI,24.97
11-05-2025,24.5,86.5,JAMUI,BIHAR,D103,CHAKAI,24.96
12-05-2025,24.5,86.5,JAMUI,BIHAR,D103,CHAKAI,24.62
13-05-2025,24.5,86.5,JAMUI,BIHAR,D103,CHAKAI,25.09
14-05-2025,24.5,86.5,JAMUI,BIHAR,D103,CHAKAI,24.87
15-05-2025,24.5,86.5,JAMUI,BIHAR,D103,CHAKAI,25.33
16-05-2025,24.5,86.5,JAMUI,BIHAR,D103,CHAKAI,24.87
17-05-2025,24.5,86.5,JAMUI,BIHAR,D103,CHAKAI,25.34
18-05-2025,24.5,86.5,JAMUI,BIHAR,D103,CHAKAI,25.56
19-05-2025,24.5,86.5,JAMUI,BIHAR,D103,CHAKAI,25.31
20-05-2025,24.5,86.5,JAMUI,BIHAR,D103,CHAKAI,25.29
21-05-2025,24.5,86.5,JAMUI,BIHAR,D103,CHAKAI,25.31
22-05-2025,24.5,86.5,JAMUI,BIHAR,D103,CHAKAI,25.55
23-05-2025,24.5,86.5,JAMUI,BIHAR,D103,CHAKAI,25.41
24-05-2025,24.5,86.5,JAMUI,BIHAR,D103,CHAKAI,25.37
25-05-2025,24.5,86.5,JAMUI,BIHAR,D103,CHAKAI,25.73
26-05-2025,24.5,86.5,JAMUI,BIHAR,D103,CHAKAI,25.45
27-05-2025,24.5,86.5,JAMUI,BIHAR,D103,CHAKAI,25.21
28-05-2025,24.5,86.5,JAMUI,BIHAR,D103,CHAKAI,25.39
29-05-2025,24.5,86.5,JAMUI,BIHAR,D103,CHAKAI,25.6
30-05-2025,24.5,86.5,JAMUI,BIHAR,D103,CHAKAI,26.29
31-05-2025,24.5,86.5,JAMUI,BIHAR,D103,CHAKAI,25.54
01-06-2025,24.5,86.5,JAMUI,BIHAR,D103,CHAKAI,25.81
02-06-2025,24.5,86.5,JAMUI,BIHAR,D103,CHAKAI,25.65
03-06-2025,24.5,86.5,JAMUI,BIHAR,D103,CHAKAI,25.95
04-06-2025,24.5,86.5,JAMUI,BIHAR,D103,CHAKAI,26
05-06-2025,24.5,86.5,JAMUI,BIHAR,D103,CHAKAI,25.69
06-06-2025,24.5,86.5,JAMUI,BIHAR,D103,CHAKAI,25.87
07-06-2025,24.5,86.5,JAMUI,BIHAR,D103,CHAKAI,26.13
08-06-2025,24.5,86.5,JAMUI,BIHAR,D103,CHAKAI,26.14
09-06-2025,24.5,86.5,JAMUI,BIHAR,D103,CHAKAI,26.39
10-06-2025,24.5,86.5,JAMUI,BIHAR,D103,CHAKAI,26.25
11-06-2025,24.5,86.5,JAMUI,BIHAR,D103,CHAKAI,26.22
12-06-2025,24.5,86.5,JAMUI,BIHAR,D103,CHAKAI,26.4
