State,District,Date(1995-2025),Lat,Lon,IMD_pr_Mean
UTTAR PRADESH,KHERI,09-10-2025,27.85,80.45,1.52
UTTAR PRADESH,KHERI,10-10-2025,27.85,80.45,1.98
UTTAR PRADESH,KHERI,11-10-2025,27.85,80.45,1.97
UTTAR PRADESH,KHERI,12-10-2025,27.85,80.45,0.86
UTTAR PRADESH,KHERI,13-10-2025,27.85,80.45,0
UTTAR PRADESH,KHERI,14-10-2025,27.85,80.45,0.56
UTTAR PRADESH,KHERI,15-10-2025,27.85,80.45,1.61
UTTAR PRADESH,KHERI,16-10-2025,27.85,80.45,0.12
UTTAR PRADESH,KHERI,17-10-2025,27.85,80.45,0.18
UTTAR PRADESH,KHERI,18-10-2025,27.85,80.45,0.42
UTTAR PRADESH,KHERI,19-10-2025,27.85,80.45,2.88
UTTAR PRADESH,KHERI,20-10-2025,27.85,80.45,2.87
UTTAR PRADESH,KHERI,21-10-2025,27.85,80.45,0
UTTAR PRADESH,KHERI,22-10-2025,27.85,80.45,0.03
UTTAR PRADESH,KHERI,23-10-2025,27.85,80.45,0.06
UTTAR PRADESH,KHERI,24-10-2025,27.85,80.45,0
UTTAR PRADESH,KHERI,25-10-2025,27.85,80.45,0
UTTAR PRADESH,KHERI,26-10-2025,27.85,80.45,0
UTTAR PRADESH,KHERI,27-10-2025,27.85,80.45,0.43
UTTAR PRADESH,KHERI,28-10-2025,27.85,80.45,0.08
UTTAR PRADESH,KHERI,29-10-2025,27.85,80.45,0.03
UTTAR PRADESH,KHERI,30-10-2025,27.85,80.45,0.05
UTTAR PRADESH,KHERI,31-10-2025,27.85,80.45,0.3
UTTAR PRADESH,KHERI,01-11-2025,27.85,80.45,0
UTTAR PRADESH,KHERI,02-11-2025,27.85,80.45,0.01
UTTAR PRADESH,KHERI,03-11-2025,27.85,80.45,0
UTTAR PRADESH,KHERI,04-11-2025,27.85,80.45,0
UTTAR PRADESH,KHERI,05-11-2025,27.85,80.45,0
UTTAR PRADESH,KHERI,06-11-2025,27.85,80.45,0.02
UTTAR PRADESH,KHERI,07-11-2025,27.85,80.45,0.09
UTTAR PRADESH,KHERI,08-11-2025,27.85,80.45,0
UTTAR PRADESH,KHERI,09-11-2025,27.85,80.45,0.08
UTTAR PRADESH,KHERI,10-11-2025,27.85,80.45,0
UTTAR PRADESH,KHERI,11-11-2025,27.85,80.45,0.03
UTTAR PRADESH,KHERI,12-11-2025,27.85,80.45,0
UTTAR PRADESH,KHERI,13-11-2025,27.85,80.45,0.2
UTTAR PRADESH,KHERI,14-11-2025,27.85,80.45,0
UTTAR PRADESH,KHERI,15-11-2025,27.85,80.45,0
UTTAR PRADESH,KHERI,16-11-2025,27.85,80.45,0.05
UTTAR PRADESH,KHERI,17-11-2025,27.85,80.45,0
UTTAR PRADESH,KHERI,18-11-2025,27.85,80.45,0
UTTAR PRADESH,KHERI,19-11-2025,27.85,80.45,0
UTTAR PRADESH,KHERI,20-11-2025,27.85,80.45,0
UTTAR PRADESH,KHERI,21-11-2025,27.85,80.45,0
UTTAR PRADESH,KHERI,22-11-2025,27.85,80.45,0
UTTAR PRADESH,KHERI,23-11-2025,27.85,80.45,0
UTTAR PRADESH,KHERI,24-11-2025,27.85,80.45,0
UTTAR PRADESH,KHERI,25-11-2025,27.85,80.45,0
UTTAR PRADESH,KHERI,26-11-2025,27.85,80.45,0
UTTAR PRADESH,KHERI,27-11-2025,27.85,80.45,0
UTTAR PRADESH,KHERI,28-11-2025,27.85,80.45,0
UTTAR PRADESH,KHERI,29-11-2025,27.85,80.45,0.09
UTTAR PRADESH,KHERI,30-11-2025,27.85,80.45,0
UTTAR PRADESH,KHERI,01-12-2025,27.85,80.45,0.01
UTTAR PRADESH,KHERI,02-12-2025,27.85,80.45,0
UTTAR PRADESH,KHERI,03-12-2025,27.85,80.45,0
UTTAR PRADESH,KHERI,04-12-2025,27.85,80.45,0.06
UTTAR PRADESH,KHERI,05-12-2025,27.85,80.45,0.06
UTTAR PRADESH,KHERI,06-12-2025,27.85,80.45,0
UTTAR PRADESH,KHERI,07-12-2025,27.85,80.45,0
UTTAR PRADESH,KHERI,08-12-2025,27.85,80.45,0
UTTAR PRADESH,KHERI,09-12-2025,27.85,80.45,0
UTTAR PRADESH,KHERI,10-12-2025,27.85,80.45,0.02
UTTAR PRADESH,KHERI,11-12-2025,27.85,80.45,0.03
UTTAR PRADESH,KHERI,12-12-2025,27.85,80.45,0.42
UTTAR PRADESH,KHERI,13-12-2025,27.85,80.45,0.5
UTTAR PRADESH,KHERI,14-12-2025,27.85,80.45,1.24
UTTAR PRADESH,KHERI,15-12-2025,27.85,80.45,0.11
UTTAR PRADESH,KHERI,16-12-2025,27.85,80.45,0.3
UTTAR PRADESH,KHERI,17-12-2025,27.85,80.45,0
UTTAR PRADESH,KHERI,18-12-2025,27.85,80.45,0
UTTAR PRADESH,KHERI,19-12-2025,27.85,80.45,0
UTTAR PRADESH,KHERI,20-12-2025,27.85,80.45,0
UTTAR PRADESH,KHERI,21-12-2025,27.85,80.45,0
UTTAR PRADESH,KHERI,22-12-2025,27.85,80.45,0
UTTAR PRADESH,KHERI,23-12-2025,27.85,80.45,0
UTTAR PRADESH,KHERI,24-12-2025,27.85,80.45,0.02
UTTAR PRADESH,KHERI,25-12-2025,27.85,80.45,0.09
UTTAR PRADESH,KHERI,26-12-2025,27.85,80.45,0
UTTAR PRADESH,KHERI,27-12-2025,27.85,80.45,0.22
UTTAR PRADESH,KHERI,28-12-2025,27.85,80.45,0.47
UTTAR PRADESH,KHERI,29-12-2025,27.85,80.45,0.07
UTTAR PRADESH,KHERI,30-12-2025,27.85,80.45,0
UTTAR PRADESH,KHERI,31-12-2025,27.85,80.45,0.25
UTTAR PRADESH,KHERI,29-02-2025,27.85,80.7,0
UTTAR PRADESH,KHERI,01-01-2025,27.85,80.7,0.81
UTTAR PRADESH,KHERI,02-01-2025,27.85,80.7,1.05
UTTAR PRADESH,KHERI,03-01-2025,27.85,80.7,0.7
UTTAR PRADESH,KHERI,04-01-2025,27.85,80.7,0.09
UTTAR PRADESH,KHERI,05-01-2025,27.85,80.7,0
UTTAR PRADESH,KHERI,06-01-2025,27.85,80.7,0.14
UTTAR PRADESH,KHERI,07-01-2025,27.85,80.7,0.17
UTTAR PRADESH,KHERI,08-01-2025,27.85,80.7,0.07
UTTAR PRADESH,KHERI,09-01-2025,27.85,80.7,1.48
UTTAR PRADESH,KHERI,10-01-2025,27.85,80.7,0.6
UTTAR PRADESH,KHERI,11-01-2025,27.85,80.7,0.4
UTTAR PRADESH,KHERI,12-01-2025,27.85,80.7,0.5
UTTAR PRADESH,KHERI,13-01-2025,27.85,80.7,0.02
UTTAR PRADESH,KHERI,14-01-2025,27.85,80.7,0
UTTAR PRADESH,KHERI,15-01-2025,27.85,80.7,0.09
UTTAR PRADESH,KHERI,16-01-2025,27.85,80.7,1.04
UTTAR PRADESH,KHERI,17-01-2025,27.85,80.7,0.3
UTTAR PRADESH,KHERI,18-01-2025,27.85,80.7,1.85
UTTAR PRADESH,KHERI,19-01-2025,27.85,80.7,0.78
UTTAR PRADESH,KHERI,20-01-2025,27.85,80.7,0.4
UTTAR PRADESH,KHERI,21-01-2025,27.85,80.7,0.43
UTTAR PRADESH,KHERI,22-01-2025,27.85,80.7,0.57
UTTAR PRADESH,KHERI,23-01-2025,27.85,80.7,1.08
UTTAR PRADESH,KHERI,24-01-2025,27.85,80.7,0.51
UTTAR PRADESH,KHERI,25-01-2025,27.85,80.7,0
UTTAR PRADESH,KHERI,26-01-2025,27.85,80.7,0.49
UTTAR PRADESH,KHERI,27-01-2025,27.85,80.7,0.18
UTTAR PRADESH,KHERI,28-01-2025,27.85,80.7,0.28
UTTAR PRADESH,KHERI,29-01-2025,27.85,80.7,1.12
UTTAR PRADESH,KHERI,30-01-2025,27.85,80.7,0
UTTAR PRADESH,KHERI,31-01-2025,27.85,80.7,0.19
UTTAR PRADESH,KHERI,01-02-2025,27.85,80.7,0.77
UTTAR PRADESH,KHERI,02-02-2025,27.85,80.7,0.08
UTTAR PRADESH,KHERI,03-02-2025,27.85,80.7,0.05
UTTAR PRADESH,KHERI,04-02-2025,27.85,80.7,0.56
UTTAR PRADESH,KHERI,05-02-2025,27.85,80.7,1.28
UTTAR PRADESH,KHERI,06-02-2025,27.85,80.7,0.49
UTTAR PRADESH,KHERI,07-02-2025,27.85,80.7,0.71
UTTAR PRADESH,KHERI,08-02-2025,27.85,80.7,1.02
UTTAR PRADESH,KHERI,09-02-2025,27.85,80.7,0.41
UTTAR PRADESH,KHERI,10-02-2025,27.85,80.7,1.14
UTTAR PRADESH,KHERI,11-02-2025,27.85,80.7,0.9
UTTAR PRADESH,KHERI,12-02-2025,27.85,80.7,1.72
UTTAR PRADESH,KHERI,13-02-2025,27.85,80.7,0.11
UTTAR PRADESH,KHERI,14-02-2025,27.85,80.7,0.35
UTTAR PRADESH,KHERI,15-02-2025,27.85,80.7,0.88
UTTAR PRADESH,KHERI,16-02-2025,27.85,80.7,0.65
UTTAR PRADESH,KHERI,17-02-2025,27.85,80.7,1.33
UTTAR PRADESH,KHERI,18-02-2025,27.85,80.7,0.07
UTTAR PRADESH,KHERI,19-02-2025,27.85,80.7,0.27
UTTAR PRADESH,KHERI,20-02-2025,27.85,80.7,0.21
UTTAR PRADESH,KHERI,21-02-2025,27.85,80.7,0.08
UTTAR PRADESH,KHERI,22-02-2025,27.85,80.7,0.29
UTTAR PRADESH,KHERI,23-02-2025,27.85,80.7,0.47
UTTAR PRADESH,KHERI,24-02-2025,27.85,80.7,0.09
UTTAR PRADESH,KHERI,25-02-2025,27.85,80.7,0.73
UTTAR PRADESH,KHERI,26-02-2025,27.85,80.7,0.42
UTTAR PRADESH,KHERI,27-02-2025,27.85,80.7,0.67
UTTAR PRADESH,KHERI,28-02-2025,27.85,80.7,0.28
UTTAR PRADESH,KHERI,01-03-2025,27.85,80.7,0.82
UTTAR PRADESH,KHERI,02-03-2025,27.85,80.7,0.71
UTTAR PRADESH,KHERI,03-03-2025,27.85,80.7,0.54
UTTAR PRADESH,KHERI,04-03-2025,27.85,80.7,0.11
UTTAR PRADESH,KHERI,05-03-2025,27.85,80.7,0.07
UTTAR PRADESH,KHERI,06-03-2025,27.85,80.7,0.28
UTTAR PRADESH,KHERI,07-03-2025,27.85,80.7,0.33
UTTAR PRADESH,KHERI,08-03-2025,27.85,80.7,0.05
UTTAR PRADESH,KHERI,09-03-2025,27.85,80.7,0
UTTAR PRADESH,KHERI,10-03-2025,27.85,80.7,0.79
UTTAR PRADESH,KHERI,11-03-2025,27.85,80.7,0.29
UTTAR PRADESH,KHERI,12-03-2025,27.85,80.7,0.54
UTTAR PRADESH,KHERI,13-03-2025,27.85,80.7,1.01
UTTAR PRADESH,KHERI,14-03-2025,27.85,80.7,0.57
UTTAR PRADESH,KHERI,15-03-2025,27.85,80.7,0.3
UTTAR PRADESH,KHERI,16-03-2025,27.85,80.7,0.43
UTTAR PRADESH,KHERI,17-03-2025,27.85,80.7,0
UTTAR PRADESH,KHERI,18-03-2025,27.85,80.7,0.04
UTTAR PRADESH,KHERI,19-03-2025,27.85,80.7,0
UTTAR PRADESH,KHERI,20-03-2025,27.85,80.7,0.1
UTTAR PRADESH,KHERI,21-03-2025,27.85,80.7,0.72
UTTAR PRADESH,KHERI,22-03-2025,27.85,80.7,0.49
UTTAR PRADESH,KHERI,23-03-2025,27.85,80.7,0.03
UTTAR PRADESH,KHERI,24-03-2025,27.85,80.7,0.01
UTTAR PRADESH,KHERI,25-03-2025,27.85,80.7,0.02
UTTAR PRADESH,KHERI,26-03-2025,27.85,80.7,0
UTTAR PRADESH,KHERI,27-03-2025,27.85,80.7,0
UTTAR PRADESH,KHERI,28-03-2025,27.85,80.7,0
UTTAR PRADESH,KHERI,29-03-2025,27.85,80.7,0
UTTAR PRADESH,KHERI,30-03-2025,27.85,80.7,0.56
UTTAR PRADESH,KHERI,31-03-2025,27.85,80.7,0.06
UTTAR PRADESH,KHERI,01-04-2025,27.85,80.7,0.01
UTTAR PRADESH,KHERI,02-04-2025,27.85,80.7,0.02
UTTAR PRADESH,KHERI,03-04-2025,27.85,80.7,0.15
UTTAR PRADESH,KHERI,04-04-2025,27.85,80.7,0.64
UTTAR PRADESH,KHERI,05-04-2025,27.85,80.7,0.38
UTTAR PRADESH,KHERI,06-04-2025,27.85,80.7,0.14
UTTAR PRADESH,KHERI,07-04-2025,27.85,80.7,0.17
UTTAR PRADESH,KHERI,08-04-2025,27.85,80.7,0
UTTAR PRADESH,KHERI,09-04-2025,27.85,80.7,0.01
UTTAR PRADESH,KHERI,10-04-2025,27.85,80.7,0.07
UTTAR PRADESH,KHERI,11-04-2025,27.85,80.7,0.26
UTTAR PRADESH,KHERI,12-04-2025,27.85,80.7,0.02
UTTAR PRADESH,KHERI,13-04-2025,27.85,80.7,0.24
UTTAR PRADESH,KHERI,14-04-2025,27.85,80.7,0.31
UTTAR PRADESH,KHERI,15-04-2025,27.85,80.7,0.54
UTTAR PRADESH,KHERI,16-04-2025,27.85,80.7,0.08
UTTAR PRADESH,KHERI,17-04-2025,27.85,80.7,0.08
UTTAR PRADESH,KHERI,18-04-2025,27.85,80.7,0.11
UTTAR PRADESH,KHERI,19-04-2025,27.85,80.7,0.71
UTTAR PRADESH,KHERI,20-04-2025,27.85,80.7,0
UTTAR PRADESH,KHERI,21-04-2025,27.85,80.7,0.01
UTTAR PRADESH,KHERI,22-04-2025,27.85,80.7,0.03
UTTAR PRADESH,KHERI,23-04-2025,27.85,80.7,0.09
UTTAR PRADESH,KHERI,24-04-2025,27.85,80.7,0.15
UTTAR PRADESH,KHERI,25-04-2025,27.85,80.7,0
UTTAR PRADESH,KHERI,26-04-2025,27.85,80.7,0.19
UTTAR PRADESH,KHERI,27-04-2025,27.85,80.7,0
UTTAR PRADESH,KHERI,28-04-2025,27.85,80.7,0.88
UTTAR PRADESH,KHERI,29-04-2025,27.85,80.7,0.45
UTTAR PRADESH,KHERI,30-04-2025,27.85,80.7,0.7
UTTAR PRADESH,KHERI,01-05-2025,27.85,80.7,1.18
UTTAR PRADESH,KHERI,02-05-2025,27.85,80.7,0.49
UTTAR PRADESH,KHERI,03-05-2025,27.85,80.7,0.23
UTTAR PRADESH,KHERI,04-05-2025,27.85,80.7,0.55
UTTAR PRADESH,KHERI,05-05-2025,27.85,80.7,0.48
UTTAR PRADESH,KHERI,06-05-2025,27.85,80.7,0.38
UTTAR PRADESH,KHERI,07-05-2025,27.85,80.7,0.5
UTTAR PRADESH,KHERI,08-05-2025,27.85,80.7,0.29
UTTAR PRADESH,KHERI,09-05-2025,27.85,80.7,0.07
UTTAR PRADESH,KHERI,10-05-2025,27.85,80.7,0.99
UTTAR PRADESH,KHERI,11-05-2025,27.85,80.7,0.38
UTTAR PRADESH,KHERI,12-05-2025,27.85,80.7,0.52
UTTAR PRADESH,KHERI,13-05-2025,27.85,80.7,0.16
UTTAR PRADESH,KHERI,14-05-2025,27.85,80.7,0.54
UTTAR PRADESH,KHERI,15-05-2025,27.85,80.7,0.57
UTTAR PRADESH,KHERI,16-05-2025,27.85,80.7,0.54
UTTAR PRADESH,KHERI,17-05-2025,27.85,80.7,0.49
UTTAR PRADESH,KHERI,18-05-2025,27.85,80.7,0.24
UTTAR PRADESH,KHERI,19-05-2025,27.85,80.7,0.29
UTTAR PRADESH,KHERI,20-05-2025,27.85,80.7,1
UTTAR PRADESH,KHERI,21-05-2025,27.85,80.7,1.73
UTTAR PRADESH,KHERI,22-05-2025,27.85,80.7,0.95
UTTAR PRADESH,KHERI,23-05-2025,27.85,80.7,1.14
UTTAR PRADESH,KHERI,24-05-2025,27.85,80.7,4.29
UTTAR PRADESH,KHERI,25-05-2025,27.85,80.7,0.6
UTTAR PRADESH,KHERI,26-05-2025,27.85,80.7,0.58
UTTAR PRADESH,KHERI,27-05-2025,27.85,80.7,1.75
UTTAR PRADESH,KHERI,28-05-2025,27.85,80.7,1.83
UTTAR PRADESH,KHERI,29-05-2025,27.85,80.7,1.34
UTTAR PRADESH,KHERI,30-05-2025,27.85,80.7,0.88
UTTAR PRADESH,KHERI,31-05-2025,27.85,80.7,0.47
UTTAR PRADESH,KHERI,01-06-2025,27.85,80.7,0.75
UTTAR PRADESH,KHERI,02-06-2025,27.85,80.7,0.91
UTTAR PRADESH,KHERI,03-06-2025,27.85,80.7,0.99
UTTAR PRADESH,KHERI,04-06-2025,27.85,80.7,1.51
UTTAR PRADESH,KHERI,05-06-2025,27.85,80.7,0.41
UTTAR PRADESH,KHERI,06-06-2025,27.85,80.7,1.92
UTTAR PRADESH,KHERI,07-06-2025,27.85,80.7,2.69
UTTAR PRADESH,KHERI,08-06-2025,27.85,80.7,3.06
UTTAR PRADESH,KHERI,09-06-2025,27.85,80.7,3.16
UTTAR PRADESH,KHERI,10-06-2025,27.85,80.7,0.45
UTTAR PRADESH,KHERI,11-06-2025,27.85,80.7,1.39
UTTAR PRADESH,KHERI,12-06-2025,27.85,80.7,2.26
UTTAR PRADESH,KHERI,13-06-2025,27.85,80.7,0.78
UTTAR PRADESH,KHERI,14-06-2025,27.85,80.7,5.25
UTTAR PRADESH,KHERI,15-06-2025,27.85,80.7,6.16
UTTAR PRADESH,KHERI,16-06-2025,27.85,80.7,3.59
UTTAR PRADESH,KHERI,17-06-2025,27.85,80.7,4.2
UTTAR PRADESH,KHERI,18-06-2025,27.85,80.7,12.57
UTTAR PRADESH,KHERI,19-06-2025,27.85,80.7,5.23
UTTAR PRADESH,KHERI,20-06-2025,27.85,80.7,4.52
UTTAR PRADESH,KHERI,21-06-2025,27.85,80.7,1.89
UTTAR PRADESH,KHERI,22-06-2025,27.85,80.7,2.86
UTTAR PRADESH,KHERI,23-06-2025,27.85,80.7,9.35
UTTAR PRADESH,KHERI,24-06-2025,27.85,80.7,8.58
UTTAR PRADESH,KHERI,25-06-2025,27.85,80.7,3.03
UTTAR PRADESH,KHERI,26-06-2025,27.85,80.7,11.95
UTTAR PRADESH,KHERI,27-06-2025,27.85,80.7,10.7
UTTAR PRADESH,KHERI,28-06-2025,27.85,80.7,7.4
UTTAR PRADESH,KHERI,29-06-2025,27.85,80.7,8.76
UTTAR PRADESH,KHERI,30-06-2025,27.85,80.7,11.61
UTTAR PRADESH,KHERI,01-07-2025,27.85,80.7,5.76
UTTAR PRADESH,KHERI,02-07-2025,27.85,80.7,4.34
UTTAR PRADESH,KHERI,03-07-2025,27.85,80.7,6.28
UTTAR PRADESH,KHERI,04-07-2025,27.85,80.7,5.5
UTTAR PRADESH,KHERI,05-07-2025,27.85,80.7,8.85
UTTAR PRADESH,KHERI,06-07-2025,27.85,80.7,8.31
UTTAR PRADESH,KHERI,07-07-2025,27.85,80.7,11.48
UTTAR PRADESH,KHERI,08-07-2025,27.85,80.7,9.29
UTTAR PRADESH,KHERI,09-07-2025,27.85,80.7,11.3
UTTAR PRADESH,KHERI,10-07-2025,27.85,80.7,5.31
UTTAR PRADESH,KHERI,11-07-2025,27.85,80.7,10.91
UTTAR PRADESH,KHERI,12-07-2025,27.85,80.7,10.46
UTTAR PRADESH,KHERI,13-07-2025,27.85,80.7,10.4
UTTAR PRADESH,KHERI,14-07-2025,27.85,80.7,9.42
UTTAR PRADESH,KHERI,15-07-2025,27.85,80.7,8.28
UTTAR PRADESH,KHERI,16-07-2025,27.85,80.7,7.56
UTTAR PRADESH,KHERI,17-07-2025,27.85,80.7,7.28
UTTAR PRADESH,KHERI,18-07-2025,27.85,80.7,9.11
UTTAR PRADESH,KHERI,19-07-2025,27.85,80.7,13.9
UTTAR PRADESH,KHERI,20-07-2025,27.85,80.7,14.37
UTTAR PRADESH,KHERI,21-07-2025,27.85,80.7,8.06
UTTAR PRADESH,KHERI,22-07-2025,27.85,80.7,11.28
UTTAR PRADESH,KHERI,23-07-2025,27.85,80.7,4.91
UTTAR PRADESH,KHERI,24-07-2025,27.85,80.7,3.4
UTTAR PRADESH,KHERI,25-07-2025,27.85,80.7,4.23
UTTAR PRADESH,KHERI,26-07-2025,27.85,80.7,8.67
UTTAR PRADESH,KHERI,27-07-2025,27.85,80.7,6.67
UTTAR PRADESH,KHERI,28-07-2025,27.85,80.7,10.52
UTTAR PRADESH,KHERI,29-07-2025,27.85,80.7,6.47
UTTAR PRADESH,KHERI,30-07-2025,27.85,80.7,5.85
UTTAR PRADESH,KHERI,31-07-2025,27.85,80.7,7.18
UTTAR PRADESH,KHERI,01-08-2025,27.85,80.7,9.73
UTTAR PRADESH,KHERI,02-08-2025,27.85,80.7,8.31
UTTAR PRADESH,KHERI,03-08-2025,27.85,80.7,6.23
UTTAR PRADESH,KHERI,04-08-2025,27.85,80.7,5.75
UTTAR PRADESH,KHERI,05-08-2025,27.85,80.7,6.18
UTTAR PRADESH,KHERI,06-08-2025,27.85,80.7,7.3
UTTAR PRADESH,KHERI,07-08-2025,27.85,80.7,10.26
UTTAR PRADESH,KHERI,08-08-2025,27.85,80.7,3.64
UTTAR PRADESH,KHERI,09-08-2025,27.85,80.7,9.65
UTTAR PRADESH,KHERI,10-08-2025,27.85,80.7,5.81
UTTAR PRADESH,KHERI,11-08-2025,27.85,80.7,6.44
UTTAR PRADESH,KHERI,12-08-2025,27.85,80.7,10.32
UTTAR PRADESH,KHERI,13-08-2025,27.85,80.7,7.11
UTTAR PRADESH,KHERI,14-08-2025,27.85,80.7,15.2
UTTAR PRADESH,KHERI,15-08-2025,27.85,80.7,8.67
UTTAR PRADESH,KHERI,16-08-2025,27.85,80.7,10.28
UTTAR PRADESH,KHERI,17-08-2025,27.85,80.7,10.95
UTTAR PRADESH,KHERI,18-08-2025,27.85,80.7,11.61
UTTAR PRADESH,KHERI,19-08-2025,27.85,80.7,11.17
UTTAR PRADESH,KHERI,20-08-2025,27.85,80.7,10.19
UTTAR PRADESH,KHERI,21-08-2025,27.85,80.7,8.5
UTTAR PRADESH,KHERI,22-08-2025,27.85,80.7,6.33
UTTAR PRADESH,KHERI,23-08-2025,27.85,80.7,8.03
UTTAR PRADESH,KHERI,24-08-2025,27.85,80.7,10.07
UTTAR PRADESH,KHERI,25-08-2025,27.85,80.7,4.99
UTTAR PRADESH,KHERI,26-08-2025,27.85,80.7,5.64
UTTAR PRADESH,KHERI,27-08-2025,27.85,80.7,3.71
UTTAR PRADESH,KHERI,28-08-2025,27.85,80.7,2.18
UTTAR PRADESH,KHERI,29-08-2025,27.85,80.7,5.46
UTTAR PRADESH,KHERI,30-08-2025,27.85,80.7,6.35
UTTAR PRADESH,KHERI,31-08-2025,27.85,80.7,7.6
UTTAR PRADESH,KHERI,01-09-2025,27.85,80.7,3.8
UTTAR PRADESH,KHERI,02-09-2025,27.85,80.7,3.44
UTTAR PRADESH,KHERI,03-09-2025,27.85,80.7,6.33
UTTAR PRADESH,KHERI,04-09-2025,27.85,80.7,6.53
UTTAR PRADESH,KHERI,05-09-2025,27.85,80.7,3.91
UTTAR PRADESH,KHERI,06-09-2025,27.85,80.7,8.23
UTTAR PRADESH,KHERI,07-09-2025,27.85,80.7,3.12
UTTAR PRADESH,KHERI,08-09-2025,27.85,80.7,1.83
UTTAR PRADESH,KHERI,09-09-2025,27.85,80.7,3.64
UTTAR PRADESH,KHERI,10-09-2025,27.85,80.7,3.59
UTTAR PRADESH,KHERI,11-09-2025,27.85,80.7,4.77
UTTAR PRADESH,KHERI,12-09-2025,27.85,80.7,7.26
UTTAR PRADESH,KHERI,13-09-2025,27.85,80.7,9.47
UTTAR PRADESH,KHERI,14-09-2025,27.85,80.7,6.43
UTTAR PRADESH,KHERI,15-09-2025,27.85,80.7,5.28
UTTAR PRADESH,KHERI,16-09-2025,27.85,80.7,13.48
UTTAR PRADESH,KHERI,17-09-2025,27.85,80.7,16.66
UTTAR PRADESH,KHERI,18-09-2025,27.85,80.7,3.05
UTTAR PRADESH,KHERI,19-09-2025,27.85,80.7,1.85
UTTAR PRADESH,KHERI,20-09-2025,27.85,80.7,8.65
UTTAR PRADESH,KHERI,21-09-2025,27.85,80.7,8.33
UTTAR PRADESH,KHERI,22-09-2025,27.85,80.7,11.55
UTTAR PRADESH,KHERI,23-09-2025,27.85,80.7,2.56
UTTAR PRADESH,KHERI,24-09-2025,27.85,80.7,3.88
UTTAR PRADESH,KHERI,25-09-2025,27.85,80.7,1.76
UTTAR PRADESH,KHERI,26-09-2025,27.85,80.7,5.48
UTTAR PRADESH,KHERI,27-09-2025,27.85,80.7,0.67
UTTAR PRADESH,KHERI,28-09-2025,27.85,80.7,1.02
UTTAR PRADESH,KHERI,29-09-2025,27.85,80.7,0.65
UTTAR PRADESH,KHERI,30-09-2025,27.85,80.7,0.76
UTTAR PRADESH,KHERI,01-10-2025,27.85,80.7,0.65
UTTAR PRADESH,KHERI,02-10-2025,27.85,80.7,0.03
UTTAR PRADESH,KHERI,03-10-2025,27.85,80.7,2.48
UTTAR PRADESH,KHERI,04-10-2025,27.85,80.7,1.91
UTTAR PRADESH,KHERI,05-10-2025,27.85,80.7,2.78
UTTAR PRADESH,KHERI,06-10-2025,27.85,80.7,5.17
UTTAR PRADESH,KHERI,07-10-2025,27.85,80.7,7.75
UTTAR PRADESH,KHERI,08-10-2025,27.85,80.7,0.93
UTTAR PRADESH,KHERI,09-10-2025,27.85,80.7,0.9
UTTAR PRADESH,KHERI,10-10-2025,27.85,80.7,1.17
UTTAR PRADESH,KHERI,11-10-2025,27.85,80.7,2.35
UTTAR PRADESH,KHERI,12-10-2025,27.85,80.7,1.39
UTTAR PRADESH,KHERI,13-10-2025,27.85,80.7,0
UTTAR PRADESH,KHERI,14-10-2025,27.85,80.7,0.64
UTTAR PRADESH,KHERI,15-10-2025,27.85,80.7,1.9
UTTAR PRADESH,KHERI,16-10-2025,27.85,80.7,0.12
UTTAR PRADESH,KHERI,17-10-2025,27.85,80.7,0.38
UTTAR PRADESH,KHERI,18-10-2025,27.85,80.7,0.96
UTTAR PRADESH,KHERI,19-10-2025,27.85,80.7,6.03
UTTAR PRADESH,KHERI,20-10-2025,27.85,80.7,5.28
UTTAR PRADESH,KHERI,21-10-2025,27.85,80.7,0
UTTAR PRADESH,KHERI,22-10-2025,27.85,80.7,0.07
UTTAR PRADESH,KHERI,23-10-2025,27.85,80.7,0.01
UTTAR PRADESH,KHERI,24-10-2025,27.85,80.7,0
UTTAR PRADESH,KHERI,25-10-2025,27.85,80.7,0
UTTAR PRADESH,KHERI,26-10-2025,27.85,80.7,0
UTTAR PRADESH,KHERI,27-10-2025,27.85,80.7,0.25
UTTAR PRADESH,KHERI,28-10-2025,27.85,80.7,0.11
UTTAR PRADESH,KHERI,29-10-2025,27.85,80.7,0.06
UTTAR PRADESH,KHERI,30-10-2025,27.85,80.7,0.05
UTTAR PRADESH,KHERI,31-10-2025,27.85,80.7,0.26
UTTAR PRADESH,KHERI,01-11-2025,27.85,80.7,0
UTTAR PRADESH,KHERI,02-11-2025,27.85,80.7,0
UTTAR PRADESH,KHERI,03-11-2025,27.85,80.7,0
UTTAR PRADESH,KHERI,04-11-2025,27.85,80.7,0
UTTAR PRADESH,KHERI,05-11-2025,27.85,80.7,0
UTTAR PRADESH,KHERI,06-11-2025,27.85,80.7,0.01
UTTAR PRADESH,KHERI,07-11-2025,27.85,80.7,0.05
UTTAR PRADESH,KHERI,08-11-2025,27.85,80.7,0
UTTAR PRADESH,KHERI,09-11-2025,27.85,80.7,0.05
UTTAR PRADESH,KHERI,10-11-2025,27.85,80.7,0.01
UTTAR PRADESH,KHERI,11-11-2025,27.85,80.7,0.04
UTTAR PRADESH,KHERI,12-11-2025,27.85,80.7,0
UTTAR PRADESH,KHERI,13-11-2025,27.85,80.7,0.24
UTTAR PRADESH,KHERI,14-11-2025,27.85,80.7,0
