 date(1995-2025),lat,lon,District,STATE,Dist_Code,TEHSIL,Tmin_Std
09-03-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,1.74
10-03-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,1.72
11-03-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,1.51
12-03-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,1.47
13-03-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,1.62
14-03-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,1.61
15-03-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,1.67
16-03-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,1.89
17-03-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,1.74
18-03-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,1.6
19-03-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,1.67
20-03-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,1.64
21-03-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,1.79
22-03-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,1.79
23-03-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,1.69
24-03-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,1.42
25-03-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,1.53
26-03-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,1.58
27-03-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,1.62
28-03-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,1.33
29-03-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,1.3
30-03-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,1.46
31-03-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,1.62
01-04-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,1.61
02-04-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,1.62
03-04-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,1.64
04-04-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,1.68
05-04-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,1.62
06-04-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,1.7
07-04-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,1.81
08-04-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,1.64
09-04-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,1.28
10-04-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,1.35
11-04-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,1.57
12-04-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,1.64
13-04-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,1.65
14-04-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,1.42
15-04-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,1.27
16-04-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,1.48
17-04-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,1.35
18-04-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,1.22
19-04-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,1.61
20-04-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,1.54
21-04-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,1.41
22-04-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,1.52
23-04-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,1.51
24-04-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,1.48
25-04-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,1.44
26-04-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,1.61
27-04-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,1.57
28-04-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,1.38
29-04-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,1.37
30-04-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,1.53
01-05-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,1.55
02-05-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,1.34
03-05-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,1.08
04-05-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,1.39
05-05-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,1.1
06-05-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,1.12
07-05-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,1.05
08-05-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,1.3
09-05-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,1.15
10-05-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,1.48
11-05-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,1.4
12-05-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,1.54
13-05-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,1.42
14-05-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,1.51
15-05-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,1.41
16-05-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,1.15
17-05-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,0.97
18-05-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,1.21
19-05-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,1.15
20-05-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,1.24
21-05-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,1.39
22-05-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,1.14
23-05-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,1.1
24-05-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,1.33
25-05-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,1.29
26-05-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,1.51
27-05-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,1.34
28-05-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,1.29
29-05-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,1.41
30-05-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,1.15
31-05-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,1.37
01-06-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,1.38
02-06-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,1.25
03-06-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,1.09
04-06-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,1.38
05-06-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,1.35
06-06-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,1
07-06-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,1.2
08-06-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,1.18
09-06-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,1.3
10-06-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,1.13
11-06-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,1.12
12-06-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,0.92
13-06-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,0.93
14-06-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,1.09
15-06-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,0.89
16-06-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,0.91
17-06-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,1.06
18-06-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,0.84
19-06-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,0.94
20-06-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,1.05
21-06-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,0.94
22-06-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,0.77
23-06-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,0.83
24-06-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,0.99
25-06-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,1.07
26-06-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,0.93
27-06-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,0.84
28-06-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,0.94
29-06-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,0.91
30-06-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,0.82
01-07-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,0.92
02-07-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,0.9
03-07-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,0.72
04-07-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,0.71
05-07-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,0.8
06-07-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,0.99
07-07-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,0.83
08-07-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,0.82
09-07-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,0.76
10-07-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,0.9
11-07-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,0.83
12-07-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,0.91
13-07-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,1.04
14-07-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,1.03
15-07-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,0.89
16-07-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,0.92
17-07-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,0.95
18-07-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,0.84
19-07-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,1.01
20-07-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,1.06
21-07-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,0.99
22-07-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,0.99
23-07-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,0.91
24-07-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,0.97
25-07-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,0.85
26-07-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,0.79
27-07-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,0.93
28-07-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,0.87
29-07-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,0.85
30-07-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,0.77
31-07-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,0.8
01-08-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,0.68
02-08-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,0.64
03-08-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,0.65
04-08-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,0.75
05-08-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,0.84
06-08-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,0.93
07-08-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,0.78
08-08-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,0.74
09-08-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,0.74
10-08-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,0.88
11-08-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,0.8
12-08-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,0.78
13-08-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,0.89
14-08-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,0.96
15-08-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,0.93
16-08-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,1.03
17-08-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,1.03
18-08-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,1.1
19-08-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,0.97
20-08-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,1.03
21-08-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,0.96
22-08-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,1.02
23-08-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,0.83
24-08-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,0.72
25-08-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,0.9
26-08-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,0.84
27-08-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,0.84
28-08-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,0.73
29-08-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,0.89
30-08-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,0.78
31-08-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,0.98
01-09-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,0.9
02-09-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,0.94
03-09-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,0.71
04-09-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,0.79
05-09-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,0.98
06-09-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,1.02
07-09-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,0.92
08-09-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,0.9
09-09-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,0.9
10-09-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,0.97
11-09-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,0.97
12-09-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,1.11
13-09-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,1.16
14-09-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,1.02
15-09-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,0.94
16-09-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,0.86
17-09-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,1
18-09-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,0.93
19-09-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,1.04
20-09-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,0.96
21-09-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,1.02
22-09-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,1.08
23-09-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,1.03
24-09-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,1.15
25-09-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,1.11
26-09-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,1.35
27-09-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,1.35
28-09-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,1.19
29-09-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,1.27
30-09-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,1.26
01-10-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,1.22
02-10-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,1.2
03-10-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,1.15
04-10-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,1.03
05-10-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,1.05
06-10-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,1.04
07-10-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,1.13
08-10-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,1.32
09-10-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,1.33
10-10-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,1.29
11-10-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,1.16
12-10-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,1.19
13-10-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,1.26
14-10-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,1.23
15-10-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,1.43
16-10-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,1.39
17-10-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,1.47
18-10-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,1.53
19-10-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,1.45
20-10-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,1.43
21-10-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,1.42
22-10-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,1.25
23-10-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,1.26
24-10-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,1.48
25-10-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,1.51
26-10-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,1.48
27-10-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,1.53
28-10-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,1.57
29-10-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,1.73
30-10-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,1.75
31-10-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,1.63
01-11-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,1.73
02-11-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,1.72
03-11-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,1.65
04-11-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,1.6
05-11-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,1.44
06-11-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,1.42
07-11-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,1.32
08-11-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,1.36
09-11-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,1.46
10-11-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,1.48
11-11-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,1.46
12-11-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,1.48
13-11-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,1.6
14-11-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,1.49
15-11-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,1.6
16-11-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,1.6
17-11-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,1.7
18-11-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,1.71
19-11-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,1.68
20-11-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,1.59
21-11-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,1.62
22-11-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,1.61
23-11-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,1.54
24-11-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,1.47
25-11-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,1.54
26-11-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,1.48
27-11-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,1.53
28-11-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,1.61
29-11-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,1.55
30-11-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,1.39
01-12-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,1.39
02-12-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,1.49
03-12-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,1.51
04-12-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,1.57
05-12-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,1.66
06-12-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,1.64
07-12-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,1.78
08-12-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,1.8
09-12-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,1.85
10-12-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,1.82
11-12-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,1.79
12-12-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,1.51
13-12-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,1.41
14-12-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,1.62
15-12-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,1.27
16-12-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,1.36
17-12-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,1.25
18-12-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,1.34
19-12-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,1.63
20-12-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,1.76
21-12-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,1.53
22-12-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,1.72
23-12-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,1.71
24-12-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,1.47
25-12-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,1.54
26-12-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,1.53
27-12-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,1.82
28-12-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,1.89
29-12-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,1.83
30-12-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,1.73
31-12-2025,25.5,87.5,KATIHAR,BIHAR,D104,BARARI,1.58
01-01-2025,25.5,86.5,KHAGARIA,BIHAR,D105,GOGRI,1.99
02-01-2025,25.5,86.5,KHAGARIA,BIHAR,D105,GOGRI,1.94
03-01-2025,25.5,86.5,KHAGARIA,BIHAR,D105,GOGRI,2.15
04-01-2025,25.5,86.5,KHAGARIA,BIHAR,D105,GOGRI,2.03
05-01-2025,25.5,86.5,KHAGARIA,BIHAR,D105,GOGRI,1.89
06-01-2025,25.5,86.5,KHAGARIA,BIHAR,D105,GOGRI,2.15
07-01-2025,25.5,86.5,KHAGARIA,BIHAR,D105,GOGRI,2.16
08-01-2025,25.5,86.5,KHAGARIA,BIHAR,D105,GOGRI,2.47
09-01-2025,25.5,86.5,KHAGARIA,BIHAR,D105,GOGRI,2.56
10-01-2025,25.5,86.5,KHAGARIA,BIHAR,D105,GOGRI,2.5
11-01-2025,25.5,86.5,KHAGARIA,BIHAR,D105,GOGRI,2.51
12-01-2025,25.5,86.5,KHAGARIA,BIHAR,D105,GOGRI,2.34
13-01-2025,25.5,86.5,KHAGARIA,BIHAR,D105,GOGRI,1.97
14-01-2025,25.5,86.5,KHAGARIA,BIHAR,D105,GOGRI,1.82
15-01-2025,25.5,86.5,KHAGARIA,BIHAR,D105,GOGRI,1.85
16-01-2025,25.5,86.5,KHAGARIA,BIHAR,D105,GOGRI,1.66
17-01-2025,25.5,86.5,KHAGARIA,BIHAR,D105,GOGRI,1.76
18-01-2025,25.5,86.5,KHAGARIA,BIHAR,D105,GOGRI,2.11
19-01-2025,25.5,86.5,KHAGARIA,BIHAR,D105,GOGRI,2.26
20-01-2025,25.5,86.5,KHAGARIA,BIHAR,D105,GOGRI,2.15
21-01-2025,25.5,86.5,KHAGARIA,BIHAR,D105,GOGRI,1.9
22-01-2025,25.5,86.5,KHAGARIA,BIHAR,D105,GOGRI,1.7
23-01-2025,25.5,86.5,KHAGARIA,BIHAR,D105,GOGRI,2.35
24-01-2025,25.5,86.5,KHAGARIA,BIHAR,D105,GOGRI,2.24
25-01-2025,25.5,86.5,KHAGARIA,BIHAR,D105,GOGRI,2.22
26-01-2025,25.5,86.5,KHAGARIA,BIHAR,D105,GOGRI,2.13
27-01-2025,25.5,86.5,KHAGARIA,BIHAR,D105,GOGRI,1.91
28-01-2025,25.5,86.5,KHAGARIA,BIHAR,D105,GOGRI,2.06
29-01-2025,25.5,86.5,KHAGARIA,BIHAR,D105,GOGRI,1.74
30-01-2025,25.5,86.5,KHAGARIA,BIHAR,D105,GOGRI,1.76
31-01-2025,25.5,86.5,KHAGARIA,BIHAR,D105,GOGRI,1.88
01-02-2025,25.5,86.5,KHAGARIA,BIHAR,D105,GOGRI,1.94
02-02-2025,25.5,86.5,KHAGARIA,BIHAR,D105,GOGRI,1.72
03-02-2025,25.5,86.5,KHAGARIA,BIHAR,D105,GOGRI,1.51
04-02-2025,25.5,86.5,KHAGARIA,BIHAR,D105,GOGRI,1.66
05-02-2025,25.5,86.5,KHAGARIA,BIHAR,D105,GOGRI,1.65
06-02-2025,25.5,86.5,KHAGARIA,BIHAR,D105,GOGRI,1.56
07-02-2025,25.5,86.5,KHAGARIA,BIHAR,D105,GOGRI,1.64
08-02-2025,25.5,86.5,KHAGARIA,BIHAR,D105,GOGRI,1.77
09-02-2025,25.5,86.5,KHAGARIA,BIHAR,D105,GOGRI,1.73
10-02-2025,25.5,86.5,KHAGARIA,BIHAR,D105,GOGRI,1.62
11-02-2025,25.5,86.5,KHAGARIA,BIHAR,D105,GOGRI,1.74
12-02-2025,25.5,86.5,KHAGARIA,BIHAR,D105,GOGRI,1.87
13-02-2025,25.5,86.5,KHAGARIA,BIHAR,D105,GOGRI,1.83
14-02-2025,25.5,86.5,KHAGARIA,BIHAR,D105,GOGRI,1.78
15-02-2025,25.5,86.5,KHAGARIA,BIHAR,D105,GOGRI,1.87
16-02-2025,25.5,86.5,KHAGARIA,BIHAR,D105,GOGRI,1.75
17-02-2025,25.5,86.5,KHAGARIA,BIHAR,D105,GOGRI,1.49
