date(1995-2025),lat,lon,District,STATE,Dist_Code,TEHSIL,Tmax_Std
18-04-2025,30.5,75.5,BARNALA,PUNJAB,D520,BARNALA,3.66
19-04-2025,30.5,75.5,BARNALA,PUNJAB,D520,BARNALA,3.31
20-04-2025,30.5,75.5,BARNALA,PUNJAB,D520,BARNALA,3.38
21-04-2025,30.5,75.5,BARNALA,PUNJAB,D520,BARNALA,3.25
22-04-2025,30.5,75.5,BARNALA,PUNJAB,D520,BARNALA,2.54
23-04-2025,30.5,75.5,BARNALA,PUNJAB,D520,BARNALA,2.85
24-04-2025,30.5,75.5,BARNALA,PUNJAB,D520,BARNALA,2.13
25-04-2025,30.5,75.5,BARNALA,PUNJAB,D520,BARNALA,2.15
26-04-2025,30.5,75.5,BARNALA,PUNJAB,D520,BARNALA,2.64
27-04-2025,30.5,75.5,BARNALA,PUNJAB,D520,BARNALA,3
28-04-2025,30.5,75.5,BARNALA,PUNJAB,D520,BARNALA,2.69
29-04-2025,30.5,75.5,BARNALA,PUNJAB,D520,BARNALA,3.17
30-04-2025,30.5,75.5,BARNALA,PUNJAB,D520,BARNALA,3.41
01-05-2025,30.5,75.5,BARNALA,PUNJAB,D520,BARNALA,3.96
02-05-2025,30.5,75.5,BARNALA,PUNJAB,D520,BARNALA,4.01
03-05-2025,30.5,75.5,BARNALA,PUNJAB,D520,BARNALA,3.21
04-05-2025,30.5,75.5,BARNALA,PUNJAB,D520,BARNALA,3.03
05-05-2025,30.5,75.5,BARNALA,PUNJAB,D520,BARNALA,2.93
06-05-2025,30.5,75.5,BARNALA,PUNJAB,D520,BARNALA,2.67
07-05-2025,30.5,75.5,BARNALA,PUNJAB,D520,BARNALA,2.96
08-05-2025,30.5,75.5,BARNALA,PUNJAB,D520,BARNALA,2.74
09-05-2025,30.5,75.5,BARNALA,PUNJAB,D520,BARNALA,2.47
10-05-2025,30.5,75.5,BARNALA,PUNJAB,D520,BARNALA,2.64
11-05-2025,30.5,75.5,BARNALA,PUNJAB,D520,BARNALA,2.46
12-05-2025,30.5,75.5,BARNALA,PUNJAB,D520,BARNALA,2.94
13-05-2025,30.5,75.5,BARNALA,PUNJAB,D520,BARNALA,3.07
14-05-2025,30.5,75.5,BARNALA,PUNJAB,D520,BARNALA,2.8
15-05-2025,30.5,75.5,BARNALA,PUNJAB,D520,BARNALA,2.7
16-05-2025,30.5,75.5,BARNALA,PUNJAB,D520,BARNALA,2.33
17-05-2025,30.5,75.5,BARNALA,PUNJAB,D520,BARNALA,2.75
18-05-2025,30.5,75.5,BARNALA,PUNJAB,D520,BARNALA,2.91
19-05-2025,30.5,75.5,BARNALA,PUNJAB,D520,BARNALA,3.33
20-05-2025,30.5,75.5,BARNALA,PUNJAB,D520,BARNALA,2.81
21-05-2025,30.5,75.5,BARNALA,PUNJAB,D520,BARNALA,3.12
22-05-2025,30.5,75.5,BARNALA,PUNJAB,D520,BARNALA,3.31
23-05-2025,30.5,75.5,BARNALA,PUNJAB,D520,BARNALA,3.23
24-05-2025,30.5,75.5,BARNALA,PUNJAB,D520,BARNALA,3.58
25-05-2025,30.5,75.5,BARNALA,PUNJAB,D520,BARNALA,3.63
26-05-2025,30.5,75.5,BARNALA,PUNJAB,D520,BARNALA,2.91
27-05-2025,30.5,75.5,BARNALA,PUNJAB,D520,BARNALA,2.77
28-05-2025,30.5,75.5,BARNALA,PUNJAB,D520,BARNALA,2.6
29-05-2025,30.5,75.5,BARNALA,PUNJAB,D520,BARNALA,2.99
30-05-2025,30.5,75.5,BARNALA,PUNJAB,D520,BARNALA,3.38
31-05-2025,30.5,75.5,BARNALA,PUNJAB,D520,BARNALA,3.55
01-06-2025,30.5,75.5,BARNALA,PUNJAB,D520,BARNALA,3.91
02-06-2025,30.5,75.5,BARNALA,PUNJAB,D520,BARNALA,3.45
03-06-2025,30.5,75.5,BARNALA,PUNJAB,D520,BARNALA,3.44
04-06-2025,30.5,75.5,BARNALA,PUNJAB,D520,BARNALA,3.54
05-06-2025,30.5,75.5,BARNALA,PUNJAB,D520,BARNALA,3.7
06-06-2025,30.5,75.5,BARNALA,PUNJAB,D520,BARNALA,3.06
07-06-2025,30.5,75.5,BARNALA,PUNJAB,D520,BARNALA,2.97
08-06-2025,30.5,75.5,BARNALA,PUNJAB,D520,BARNALA,3.7
09-06-2025,30.5,75.5,BARNALA,PUNJAB,D520,BARNALA,3.2
10-06-2025,30.5,75.5,BARNALA,PUNJAB,D520,BARNALA,3.07
11-06-2025,30.5,75.5,BARNALA,PUNJAB,D520,BARNALA,2.89
12-06-2025,30.5,75.5,BARNALA,PUNJAB,D520,BARNALA,2.39
13-06-2025,30.5,75.5,BARNALA,PUNJAB,D520,BARNALA,2.82
14-06-2025,30.5,75.5,BARNALA,PUNJAB,D520,BARNALA,2.55
15-06-2025,30.5,75.5,BARNALA,PUNJAB,D520,BARNALA,3.34
16-06-2025,30.5,75.5,BARNALA,PUNJAB,D520,BARNALA,3.63
17-06-2025,30.5,75.5,BARNALA,PUNJAB,D520,BARNALA,3.73
18-06-2025,30.5,75.5,BARNALA,PUNJAB,D520,BARNALA,3.48
19-06-2025,30.5,75.5,BARNALA,PUNJAB,D520,BARNALA,2.94
20-06-2025,30.5,75.5,BARNALA,PUNJAB,D520,BARNALA,3.09
21-06-2025,30.5,75.5,BARNALA,PUNJAB,D520,BARNALA,3.4
22-06-2025,30.5,75.5,BARNALA,PUNJAB,D520,BARNALA,3.08
23-06-2025,30.5,75.5,BARNALA,PUNJAB,D520,BARNALA,2.8
24-06-2025,30.5,75.5,BARNALA,PUNJAB,D520,BARNALA,2.64
25-06-2025,30.5,75.5,BARNALA,PUNJAB,D520,BARNALA,2.9
26-06-2025,30.5,75.5,BARNALA,PUNJAB,D520,BARNALA,2.85
27-06-2025,30.5,75.5,BARNALA,PUNJAB,D520,BARNALA,2.87
28-06-2025,30.5,75.5,BARNALA,PUNJAB,D520,BARNALA,3.04
29-06-2025,30.5,75.5,BARNALA,PUNJAB,D520,BARNALA,2.95
30-06-2025,30.5,75.5,BARNALA,PUNJAB,D520,BARNALA,2.73
01-07-2025,30.5,75.5,BARNALA,PUNJAB,D520,BARNALA,2.78
02-07-2025,30.5,75.5,BARNALA,PUNJAB,D520,BARNALA,2.45
03-07-2025,30.5,75.5,BARNALA,PUNJAB,D520,BARNALA,2.22
04-07-2025,30.5,75.5,BARNALA,PUNJAB,D520,BARNALA,2.25
05-07-2025,30.5,75.5,BARNALA,PUNJAB,D520,BARNALA,2.14
06-07-2025,30.5,75.5,BARNALA,PUNJAB,D520,BARNALA,2.59
07-07-2025,30.5,75.5,BARNALA,PUNJAB,D520,BARNALA,2.42
08-07-2025,30.5,75.5,BARNALA,PUNJAB,D520,BARNALA,2.64
09-07-2025,30.5,75.5,BARNALA,PUNJAB,D520,BARNALA,2.07
10-07-2025,30.5,75.5,BARNALA,PUNJAB,D520,BARNALA,2.3
11-07-2025,30.5,75.5,BARNALA,PUNJAB,D520,BARNALA,2.28
12-07-2025,30.5,75.5,BARNALA,PUNJAB,D520,BARNALA,2.24
13-07-2025,30.5,75.5,BARNALA,PUNJAB,D520,BARNALA,1.77
14-07-2025,30.5,75.5,BARNALA,PUNJAB,D520,BARNALA,1.62
15-07-2025,30.5,75.5,BARNALA,PUNJAB,D520,BARNALA,1.67
16-07-2025,30.5,75.5,BARNALA,PUNJAB,D520,BARNALA,2.11
17-07-2025,30.5,75.5,BARNALA,PUNJAB,D520,BARNALA,1.91
18-07-2025,30.5,75.5,BARNALA,PUNJAB,D520,BARNALA,1.85
19-07-2025,30.5,75.5,BARNALA,PUNJAB,D520,BARNALA,2.12
20-07-2025,30.5,75.5,BARNALA,PUNJAB,D520,BARNALA,1.92
21-07-2025,30.5,75.5,BARNALA,PUNJAB,D520,BARNALA,2.34
22-07-2025,30.5,75.5,BARNALA,PUNJAB,D520,BARNALA,2.18
23-07-2025,30.5,75.5,BARNALA,PUNJAB,D520,BARNALA,1.85
24-07-2025,30.5,75.5,BARNALA,PUNJAB,D520,BARNALA,1.46
25-07-2025,30.5,75.5,BARNALA,PUNJAB,D520,BARNALA,1.69
26-07-2025,30.5,75.5,BARNALA,PUNJAB,D520,BARNALA,1.55
27-07-2025,30.5,75.5,BARNALA,PUNJAB,D520,BARNALA,1.7
28-07-2025,30.5,75.5,BARNALA,PUNJAB,D520,BARNALA,2.1
29-07-2025,30.5,75.5,BARNALA,PUNJAB,D520,BARNALA,1.89
30-07-2025,30.5,75.5,BARNALA,PUNJAB,D520,BARNALA,1.6
31-07-2025,30.5,75.5,BARNALA,PUNJAB,D520,BARNALA,1.92
01-08-2025,30.5,75.5,BARNALA,PUNJAB,D520,BARNALA,1.97
02-08-2025,30.5,75.5,BARNALA,PUNJAB,D520,BARNALA,1.83
03-08-2025,30.5,75.5,BARNALA,PUNJAB,D520,BARNALA,2.1
04-08-2025,30.5,75.5,BARNALA,PUNJAB,D520,BARNALA,2.04
05-08-2025,30.5,75.5,BARNALA,PUNJAB,D520,BARNALA,1.54
06-08-2025,30.5,75.5,BARNALA,PUNJAB,D520,BARNALA,1.65
07-08-2025,30.5,75.5,BARNALA,PUNJAB,D520,BARNALA,1.52
08-08-2025,30.5,75.5,BARNALA,PUNJAB,D520,BARNALA,1.67
09-08-2025,30.5,75.5,BARNALA,PUNJAB,D520,BARNALA,1.61
10-08-2025,30.5,75.5,BARNALA,PUNJAB,D520,BARNALA,1.7
11-08-2025,30.5,75.5,BARNALA,PUNJAB,D520,BARNALA,1.83
12-08-2025,30.5,75.5,BARNALA,PUNJAB,D520,BARNALA,1.55
13-08-2025,30.5,75.5,BARNALA,PUNJAB,D520,BARNALA,1.71
14-08-2025,30.5,75.5,BARNALA,PUNJAB,D520,BARNALA,1.95
15-08-2025,30.5,75.5,BARNALA,PUNJAB,D520,BARNALA,2.01
16-08-2025,30.5,75.5,BARNALA,PUNJAB,D520,BARNALA,1.61
17-08-2025,30.5,75.5,BARNALA,PUNJAB,D520,BARNALA,1.7
18-08-2025,30.5,75.5,BARNALA,PUNJAB,D520,BARNALA,1.39
19-08-2025,30.5,75.5,BARNALA,PUNJAB,D520,BARNALA,1.34
20-08-2025,30.5,75.5,BARNALA,PUNJAB,D520,BARNALA,1.51
21-08-2025,30.5,75.5,BARNALA,PUNJAB,D520,BARNALA,1.71
22-08-2025,30.5,75.5,BARNALA,PUNJAB,D520,BARNALA,1.65
23-08-2025,30.5,75.5,BARNALA,PUNJAB,D520,BARNALA,1.71
24-08-2025,30.5,75.5,BARNALA,PUNJAB,D520,BARNALA,2.06
25-08-2025,30.5,75.5,BARNALA,PUNJAB,D520,BARNALA,1.97
26-08-2025,30.5,75.5,BARNALA,PUNJAB,D520,BARNALA,1.77
27-08-2025,30.5,75.5,BARNALA,PUNJAB,D520,BARNALA,1.73
28-08-2025,30.5,75.5,BARNALA,PUNJAB,D520,BARNALA,1.56
29-08-2025,30.5,75.5,BARNALA,PUNJAB,D520,BARNALA,1.75
30-08-2025,30.5,75.5,BARNALA,PUNJAB,D520,BARNALA,1.47
31-08-2025,30.5,75.5,BARNALA,PUNJAB,D520,BARNALA,1.88
01-09-2025,30.5,75.5,BARNALA,PUNJAB,D520,BARNALA,2.18
02-09-2025,30.5,75.5,BARNALA,PUNJAB,D520,BARNALA,2.2
03-09-2025,30.5,75.5,BARNALA,PUNJAB,D520,BARNALA,2.07
04-09-2025,30.5,75.5,BARNALA,PUNJAB,D520,BARNALA,2.31
05-09-2025,30.5,75.5,BARNALA,PUNJAB,D520,BARNALA,2.19
06-09-2025,30.5,75.5,BARNALA,PUNJAB,D520,BARNALA,1.82
07-09-2025,30.5,75.5,BARNALA,PUNJAB,D520,BARNALA,1.91
08-09-2025,30.5,75.5,BARNALA,PUNJAB,D520,BARNALA,2.16
09-09-2025,30.5,75.5,BARNALA,PUNJAB,D520,BARNALA,1.91
10-09-2025,30.5,75.5,BARNALA,PUNJAB,D520,BARNALA,2.04
11-09-2025,30.5,75.5,BARNALA,PUNJAB,D520,BARNALA,2.24
12-09-2025,30.5,75.5,BARNALA,PUNJAB,D520,BARNALA,1.83
13-09-2025,30.5,75.5,BARNALA,PUNJAB,D520,BARNALA,2.09
14-09-2025,30.5,75.5,BARNALA,PUNJAB,D520,BARNALA,2.07
15-09-2025,30.5,75.5,BARNALA,PUNJAB,D520,BARNALA,1.8
16-09-2025,30.5,75.5,BARNALA,PUNJAB,D520,BARNALA,1.75
17-09-2025,30.5,75.5,BARNALA,PUNJAB,D520,BARNALA,1.43
18-09-2025,30.5,75.5,BARNALA,PUNJAB,D520,BARNALA,1.89
19-09-2025,30.5,75.5,BARNALA,PUNJAB,D520,BARNALA,2.32
20-09-2025,30.5,75.5,BARNALA,PUNJAB,D520,BARNALA,1.88
21-09-2025,30.5,75.5,BARNALA,PUNJAB,D520,BARNALA,1.53
22-09-2025,30.5,75.5,BARNALA,PUNJAB,D520,BARNALA,2.23
23-09-2025,30.5,75.5,BARNALA,PUNJAB,D520,BARNALA,2.38
24-09-2025,30.5,75.5,BARNALA,PUNJAB,D520,BARNALA,2.25
25-09-2025,30.5,75.5,BARNALA,PUNJAB,D520,BARNALA,1.77
26-09-2025,30.5,75.5,BARNALA,PUNJAB,D520,BARNALA,1.4
27-09-2025,30.5,75.5,BARNALA,PUNJAB,D520,BARNALA,1.35
28-09-2025,30.5,75.5,BARNALA,PUNJAB,D520,BARNALA,1.27
29-09-2025,30.5,75.5,BARNALA,PUNJAB,D520,BARNALA,1.5
30-09-2025,30.5,75.5,BARNALA,PUNJAB,D520,BARNALA,1.74
01-10-2025,30.5,75.5,BARNALA,PUNJAB,D520,BARNALA,1.64
02-10-2025,30.5,75.5,BARNALA,PUNJAB,D520,BARNALA,1.26
03-10-2025,30.5,75.5,BARNALA,PUNJAB,D520,BARNALA,1.61
04-10-2025,30.5,75.5,BARNALA,PUNJAB,D520,BARNALA,1.91
05-10-2025,30.5,75.5,BARNALA,PUNJAB,D520,BARNALA,2.09
06-10-2025,30.5,75.5,BARNALA,PUNJAB,D520,BARNALA,2.42
07-10-2025,30.5,75.5,BARNALA,PUNJAB,D520,BARNALA,2.28
08-10-2025,30.5,75.5,BARNALA,PUNJAB,D520,BARNALA,2
09-10-2025,30.5,75.5,BARNALA,PUNJAB,D520,BARNALA,1.7
10-10-2025,30.5,75.5,BARNALA,PUNJAB,D520,BARNALA,1.57
11-10-2025,30.5,75.5,BARNALA,PUNJAB,D520,BARNALA,2.2
12-10-2025,30.5,75.5,BARNALA,PUNJAB,D520,BARNALA,1.85
13-10-2025,30.5,75.5,BARNALA,PUNJAB,D520,BARNALA,1.68
14-10-2025,30.5,75.5,BARNALA,PUNJAB,D520,BARNALA,1.98
15-10-2025,30.5,75.5,BARNALA,PUNJAB,D520,BARNALA,1.58
16-10-2025,30.5,75.5,BARNALA,PUNJAB,D520,BARNALA,2.1
17-10-2025,30.5,75.5,BARNALA,PUNJAB,D520,BARNALA,2.46
18-10-2025,30.5,75.5,BARNALA,PUNJAB,D520,BARNALA,2.45
19-10-2025,30.5,75.5,BARNALA,PUNJAB,D520,BARNALA,1.67
20-10-2025,30.5,75.5,BARNALA,PUNJAB,D520,BARNALA,1.59
21-10-2025,30.5,75.5,BARNALA,PUNJAB,D520,BARNALA,1.73
22-10-2025,30.5,75.5,BARNALA,PUNJAB,D520,BARNALA,1.66
23-10-2025,30.5,75.5,BARNALA,PUNJAB,D520,BARNALA,1.7
24-10-2025,30.5,75.5,BARNALA,PUNJAB,D520,BARNALA,2.02
25-10-2025,30.5,75.5,BARNALA,PUNJAB,D520,BARNALA,1.44
26-10-2025,30.5,75.5,BARNALA,PUNJAB,D520,BARNALA,1.34
27-10-2025,30.5,75.5,BARNALA,PUNJAB,D520,BARNALA,1.59
28-10-2025,30.5,75.5,BARNALA,PUNJAB,D520,BARNALA,1.53
29-10-2025,30.5,75.5,BARNALA,PUNJAB,D520,BARNALA,1.64
30-10-2025,30.5,75.5,BARNALA,PUNJAB,D520,BARNALA,1.82
31-10-2025,30.5,75.5,BARNALA,PUNJAB,D520,BARNALA,1.31
01-11-2025,30.5,75.5,BARNALA,PUNJAB,D520,BARNALA,1.3
02-11-2025,30.5,75.5,BARNALA,PUNJAB,D520,BARNALA,1.45
03-11-2025,30.5,75.5,BARNALA,PUNJAB,D520,BARNALA,1.57
04-11-2025,30.5,75.5,BARNALA,PUNJAB,D520,BARNALA,1.09
05-11-2025,30.5,75.5,BARNALA,PUNJAB,D520,BARNALA,1.17
06-11-2025,30.5,75.5,BARNALA,PUNJAB,D520,BARNALA,1.13
07-11-2025,30.5,75.5,BARNALA,PUNJAB,D520,BARNALA,1.75
08-11-2025,30.5,75.5,BARNALA,PUNJAB,D520,BARNALA,1.32
09-11-2025,30.5,75.5,BARNALA,PUNJAB,D520,BARNALA,1.31
10-11-2025,30.5,75.5,BARNALA,PUNJAB,D520,BARNALA,1.66
11-11-2025,30.5,75.5,BARNALA,PUNJAB,D520,BARNALA,1.37
12-11-2025,30.5,75.5,BARNALA,PUNJAB,D520,BARNALA,1.13
13-11-2025,30.5,75.5,BARNALA,PUNJAB,D520,BARNALA,1.48
14-11-2025,30.5,75.5,BARNALA,PUNJAB,D520,BARNALA,1.47
15-11-2025,30.5,75.5,BARNALA,PUNJAB,D520,BARNALA,1.48
16-11-2025,30.5,75.5,BARNALA,PUNJAB,D520,BARNALA,1.83
17-11-2025,30.5,75.5,BARNALA,PUNJAB,D520,BARNALA,1.7
18-11-2025,30.5,75.5,BARNALA,PUNJAB,D520,BARNALA,1.5
19-11-2025,30.5,75.5,BARNALA,PUNJAB,D520,BARNALA,1.43
20-11-2025,30.5,75.5,BARNALA,PUNJAB,D520,BARNALA,1.41
21-11-2025,30.5,75.5,BARNALA,PUNJAB,D520,BARNALA,1.57
22-11-2025,30.5,75.5,BARNALA,PUNJAB,D520,BARNALA,1.64
23-11-2025,30.5,75.5,BARNALA,PUNJAB,D520,BARNALA,1.51
24-11-2025,30.5,75.5,BARNALA,PUNJAB,D520,BARNALA,1.5
25-11-2025,30.5,75.5,BARNALA,PUNJAB,D520,BARNALA,2.01
26-11-2025,30.5,75.5,BARNALA,PUNJAB,D520,BARNALA,1.99
27-11-2025,30.5,75.5,BARNALA,PUNJAB,D520,BARNALA,2.04
28-11-2025,30.5,75.5,BARNALA,PUNJAB,D520,BARNALA,1.85
29-11-2025,30.5,75.5,BARNALA,PUNJAB,D520,BARNALA,1.65
30-11-2025,30.5,75.5,BARNALA,PUNJAB,D520,BARNALA,1.66
01-12-2025,30.5,75.5,BARNALA,PUNJAB,D520,BARNALA,1.59
02-12-2025,30.5,75.5,BARNALA,PUNJAB,D520,BARNALA,1.89
03-12-2025,30.5,75.5,BARNALA,PUNJAB,D520,BARNALA,1.52
04-12-2025,30.5,75.5,BARNALA,PUNJAB,D520,BARNALA,1.69
05-12-2025,30.5,75.5,BARNALA,PUNJAB,D520,BARNALA,1.73
06-12-2025,30.5,75.5,BARNALA,PUNJAB,D520,BARNALA,1.35
07-12-2025,30.5,75.5,BARNALA,PUNJAB,D520,BARNALA,1.14
08-12-2025,30.5,75.5,BARNALA,PUNJAB,D520,BARNALA,1.74
09-12-2025,30.5,75.5,BARNALA,PUNJAB,D520,BARNALA,2.07
10-12-2025,30.5,75.5,BARNALA,PUNJAB,D520,BARNALA,2.05
11-12-2025,30.5,75.5,BARNALA,PUNJAB,D520,BARNALA,1.89
12-12-2025,30.5,75.5,BARNALA,PUNJAB,D520,BARNALA,2.41
13-12-2025,30.5,75.5,BARNALA,PUNJAB,D520,BARNALA,2.62
14-12-2025,30.5,75.5,BARNALA,PUNJAB,D520,BARNALA,2.6
15-12-2025,30.5,75.5,BARNALA,PUNJAB,D520,BARNALA,2.5
16-12-2025,30.5,75.5,BARNALA,PUNJAB,D520,BARNALA,2.9
17-12-2025,30.5,75.5,BARNALA,PUNJAB,D520,BARNALA,2.75
18-12-2025,30.5,75.5,BARNALA,PUNJAB,D520,BARNALA,2.99
19-12-2025,30.5,75.5,BARNALA,PUNJAB,D520,BARNALA,2.71
20-12-2025,30.5,75.5,BARNALA,PUNJAB,D520,BARNALA,2.46
21-12-2025,30.5,75.5,BARNALA,PUNJAB,D520,BARNALA,2.74
22-12-2025,30.5,75.5,BARNALA,PUNJAB,D520,BARNALA,2.61
23-12-2025,30.5,75.5,BARNALA,PUNJAB,D520,BARNALA,2.81
24-12-2025,30.5,75.5,BARNALA,PUNJAB,D520,BARNALA,2.49
25-12-2025,30.5,75.5,BARNALA,PUNJAB,D520,BARNALA,2.74
26-12-2025,30.5,75.5,BARNALA,PUNJAB,D520,BARNALA,2.47
27-12-2025,30.5,75.5,BARNALA,PUNJAB,D520,BARNALA,2.86
28-12-2025,30.5,75.5,BARNALA,PUNJAB,D520,BARNALA,2.99
29-12-2025,30.5,75.5,BARNALA,PUNJAB,D520,BARNALA,2.74
30-12-2025,30.5,75.5,BARNALA,PUNJAB,D520,BARNALA,2.92
31-12-2025,30.5,75.5,BARNALA,PUNJAB,D520,BARNALA,2.69
01-01-2025,29.5,75.5,FATEHABAD,HARYANA,D214,FATEHABAD,3.01
02-01-2025,29.5,75.5,FATEHABAD,HARYANA,D214,FATEHABAD,2.73
03-01-2025,29.5,75.5,FATEHABAD,HARYANA,D214,FATEHABAD,2.86
04-01-2025,29.5,75.5,FATEHABAD,HARYANA,D214,FATEHABAD,3.13
05-01-2025,29.5,75.5,FATEHABAD,HARYANA,D214,FATEHABAD,3.38
06-01-2025,29.5,75.5,FATEHABAD,HARYANA,D214,FATEHABAD,2.8
07-01-2025,29.5,75.5,FATEHABAD,HARYANA,D214,FATEHABAD,2.83
08-01-2025,29.5,75.5,FATEHABAD,HARYANA,D214,FATEHABAD,2.96
09-01-2025,29.5,75.5,FATEHABAD,HARYANA,D214,FATEHABAD,2.98
10-01-2025,29.5,75.5,FATEHABAD,HARYANA,D214,FATEHABAD,3.01
11-01-2025,29.5,75.5,FATEHABAD,HARYANA,D214,FATEHABAD,2.89
12-01-2025,29.5,75.5,FATEHABAD,HARYANA,D214,FATEHABAD,2.86
13-01-2025,29.5,75.5,FATEHABAD,HARYANA,D214,FATEHABAD,2.57
14-01-2025,29.5,75.5,FATEHABAD,HARYANA,D214,FATEHABAD,2.68
15-01-2025,29.5,75.5,FATEHABAD,HARYANA,D214,FATEHABAD,2.38
16-01-2025,29.5,75.5,FATEHABAD,HARYANA,D214,FATEHABAD,2.89
17-01-2025,29.5,75.5,FATEHABAD,HARYANA,D214,FATEHABAD,2.53
18-01-2025,29.5,75.5,FATEHABAD,HARYANA,D214,FATEHABAD,2.36
19-01-2025,29.5,75.5,FATEHABAD,HARYANA,D214,FATEHABAD,2.35
20-01-2025,29.5,75.5,FATEHABAD,HARYANA,D214,FATEHABAD,2.59
21-01-2025,29.5,75.5,FATEHABAD,HARYANA,D214,FATEHABAD,2.59
22-01-2025,29.5,75.5,FATEHABAD,HARYANA,D214,FATEHABAD,2.72
23-01-2025,29.5,75.5,FATEHABAD,HARYANA,D214,FATEHABAD,2.51
24-01-2025,29.5,75.5,FATEHABAD,HARYANA,D214,FATEHABAD,2.73
25-01-2025,29.5,75.5,FATEHABAD,HARYANA,D214,FATEHABAD,2.77
26-01-2025,29.5,75.5,FATEHABAD,HARYANA,D214,FATEHABAD,2.58
27-01-2025,29.5,75.5,FATEHABAD,HARYANA,D214,FATEHABAD,2.51
28-01-2025,29.5,75.5,FATEHABAD,HARYANA,D214,FATEHABAD,2.44
29-01-2025,29.5,75.5,FATEHABAD,HARYANA,D214,FATEHABAD,2.49
30-01-2025,29.5,75.5,FATEHABAD,HARYANA,D214,FATEHABAD,2.54
31-01-2025,29.5,75.5,FATEHABAD,HARYANA,D214,FATEHABAD,2.66
01-02-2025,29.5,75.5,FATEHABAD,HARYANA,D214,FATEHABAD,2.81
02-02-2025,29.5,75.5,FATEHABAD,HARYANA,D214,FATEHABAD,2.49
03-02-2025,29.5,75.5,FATEHABAD,HARYANA,D214,FATEHABAD,2.79
04-02-2025,29.5,75.5,FATEHABAD,HARYANA,D214,FATEHABAD,2.72
05-02-2025,29.5,75.5,FATEHABAD,HARYANA,D214,FATEHABAD,2.86
06-02-2025,29.5,75.5,FATEHABAD,HARYANA,D214,FATEHABAD,2.76
07-02-2025,29.5,75.5,FATEHABAD,HARYANA,D214,FATEHABAD,2.56
08-02-2025,29.5,75.5,FATEHABAD,HARYANA,D214,FATEHABAD,2.63
09-02-2025,29.5,75.5,FATEHABAD,HARYANA,D214,FATEHABAD,2.53
10-02-2025,29.5,75.5,FATEHABAD,HARYANA,D214,FATEHABAD,2.54
11-02-2025,29.5,75.5,FATEHABAD,HARYANA,D214,FATEHABAD,2.35
12-02-2025,29.5,75.5,FATEHABAD,HARYANA,D214,FATEHABAD,2.72
13-02-2025,29.5,75.5,FATEHABAD,HARYANA,D214,FATEHABAD,2.49
14-02-2025,29.5,75.5,FATEHABAD,HARYANA,D214,FATEHABAD,2.67
15-02-2025,29.5,75.5,FATEHABAD,HARYANA,D214,FATEHABAD,2.81
16-02-2025,29.5,75.5,FATEHABAD,HARYANA,D214,FATEHABAD,2.79
17-02-2025,29.5,75.5,FATEHABAD,HARYANA,D214,FATEHABAD,2.56
18-02-2025,29.5,75.5,FATEHABAD,HARYANA,D214,FATEHABAD,2.4
19-02-2025,29.5,75.5,FATEHABAD,HARYANA,D214,FATEHABAD,2.52
20-02-2025,29.5,75.5,FATEHABAD,HARYANA,D214,FATEHABAD,2.97
21-02-2025,29.5,75.5,FATEHABAD,HARYANA,D214,FATEHABAD,2.98
22-02-2025,29.5,75.5,FATEHABAD,HARYANA,D214,FATEHABAD,2.89
23-02-2025,29.5,75.5,FATEHABAD,HARYANA,D214,FATEHABAD,2.99
24-02-2025,29.5,75.5,FATEHABAD,HARYANA,D214,FATEHABAD,2.94
25-02-2025,29.5,75.5,FATEHABAD,HARYANA,D214,FATEHABAD,3.11
26-02-2025,29.5,75.5,FATEHABAD,HARYANA,D214,FATEHABAD,3.27
27-02-2025,29.5,75.5,FATEHABAD,HARYANA,D214,FATEHABAD,3.23
28-02-2025,29.5,75.5,FATEHABAD,HARYANA,D214,FATEHABAD,2.86
29-02-2025,29.5,75.5,FATEHABAD,HARYANA,D214,FATEHABAD,2.21
01-03-2025,29.5,75.5,FATEHABAD,HARYANA,D214,FATEHABAD,3.48
02-03-2025,29.5,75.5,FATEHABAD,HARYANA,D214,FATEHABAD,3.55
03-03-2025,29.5,75.5,FATEHABAD,HARYANA,D214,FATEHABAD,3.07
04-03-2025,29.5,75.5,FATEHABAD,HARYANA,D214,FATEHABAD,3.39
05-03-2025,29.5,75.5,FATEHABAD,HARYANA,D214,FATEHABAD,3.23
06-03-2025,29.5,75.5,FATEHABAD,HARYANA,D214,FATEHABAD,3.34
07-03-2025,29.5,75.5,FATEHABAD,HARYANA,D214,FATEHABAD,2.88
08-03-2025,29.5,75.5,FATEHABAD,HARYANA,D214,FATEHABAD,2.72
09-03-2025,29.5,75.5,FATEHABAD,HARYANA,D214,FATEHABAD,2.58
10-03-2025,29.5,75.5,FATEHABAD,HARYANA,D214,FATEHABAD,2.57
11-03-2025,29.5,75.5,FATEHABAD,HARYANA,D214,FATEHABAD,3.19
12-03-2025,29.5,75.5,FATEHABAD,HARYANA,D214,FATEHABAD,3.03
13-03-2025,29.5,75.5,FATEHABAD,HARYANA,D214,FATEHABAD,3.46
14-03-2025,29.5,75.5,FATEHABAD,HARYANA,D214,FATEHABAD,3.6
15-03-2025,29.5,75.5,FATEHABAD,HARYANA,D214,FATEHABAD,3.45
16-03-2025,29.5,75.5,FATEHABAD,HARYANA,D214,FATEHABAD,3.02
